XY
	CURVE (1mkcl-5mmolar18btmapaq-nitrogen-rde-1200mvpers-50mvpers.DTA)
-4.169e-001	-1.008e-005
-4.170e-001	-9.994e-006
-4.171e-001	-1.008e-005
-4.172e-001	-1.005e-005
-4.174e-001	-1.027e-005
-4.176e-001	-1.021e-005
-4.176e-001	-1.019e-005
-4.177e-001	-1.026e-005
-4.178e-001	-1.022e-005
-4.179e-001	-1.029e-005
-4.180e-001	-1.042e-005
-4.181e-001	-1.024e-005
-4.181e-001	-1.042e-005
-4.182e-001	-1.040e-005
-4.184e-001	-1.031e-005
-4.184e-001	-1.036e-005
-4.185e-001	-1.038e-005
-4.186e-001	-1.034e-005
-4.187e-001	-1.042e-005
-4.188e-001	-1.062e-005
-4.190e-001	-1.072e-005
-4.191e-001	-1.065e-005
-4.192e-001	-1.061e-005
-4.192e-001	-1.071e-005
-4.193e-001	-1.079e-005
-4.194e-001	-1.082e-005
-4.195e-001	-1.084e-005
-4.196e-001	-1.088e-005
-4.197e-001	-1.072e-005
-4.198e-001	-1.077e-005
-4.199e-001	-1.091e-005
-4.200e-001	-1.092e-005
-4.201e-001	-1.089e-005
-4.202e-001	-1.105e-005
-4.202e-001	-1.108e-005
-4.204e-001	-1.111e-005
-4.205e-001	-1.105e-005
-4.207e-001	-1.113e-005
-4.208e-001	-1.097e-005
-4.208e-001	-1.111e-005
-4.209e-001	-1.095e-005
-4.209e-001	-1.125e-005
-4.210e-001	-1.109e-005
-4.211e-001	-1.135e-005
-4.213e-001	-1.139e-005
-4.214e-001	-1.132e-005
-4.215e-001	-1.140e-005
-4.216e-001	-1.153e-005
-4.217e-001	-1.129e-005
-4.218e-001	-1.140e-005
-4.218e-001	-1.133e-005
-4.219e-001	-1.127e-005
-4.220e-001	-1.151e-005
-4.222e-001	-1.146e-005
-4.223e-001	-1.135e-005
-4.224e-001	-1.177e-005
-4.226e-001	-1.167e-005
-4.227e-001	-1.169e-005
-4.228e-001	-1.173e-005
-4.229e-001	-1.167e-005
-4.230e-001	-1.169e-005
-4.231e-001	-1.189e-005
-4.232e-001	-1.193e-005
-4.232e-001	-1.171e-005
-4.234e-001	-1.207e-005
-4.235e-001	-1.202e-005
-4.236e-001	-1.197e-005
-4.237e-001	-1.214e-005
-4.238e-001	-1.200e-005
-4.239e-001	-1.213e-005
-4.240e-001	-1.212e-005
-4.241e-001	-1.228e-005
-4.242e-001	-1.222e-005
-4.243e-001	-1.217e-005
-4.244e-001	-1.234e-005
-4.245e-001	-1.232e-005
-4.246e-001	-1.241e-005
-4.247e-001	-1.245e-005
-4.247e-001	-1.238e-005
-4.248e-001	-1.239e-005
-4.249e-001	-1.237e-005
-4.251e-001	-1.255e-005
-4.252e-001	-1.247e-005
-4.253e-001	-1.250e-005
-4.254e-001	-1.276e-005
-4.255e-001	-1.256e-005
-4.256e-001	-1.264e-005
-4.256e-001	-1.275e-005
-4.258e-001	-1.287e-005
-4.259e-001	-1.280e-005
-4.260e-001	-1.311e-005
-4.261e-001	-1.278e-005
-4.262e-001	-1.285e-005
-4.263e-001	-1.293e-005
-4.264e-001	-1.311e-005
-4.264e-001	-1.299e-005
-4.266e-001	-1.315e-005
-4.267e-001	-1.315e-005
-4.268e-001	-1.314e-005
-4.268e-001	-1.296e-005
-4.270e-001	-1.331e-005
-4.271e-001	-1.315e-005
-4.272e-001	-1.331e-005
-4.273e-001	-1.339e-005
-4.274e-001	-1.346e-005
-4.274e-001	-1.332e-005
-4.276e-001	-1.336e-005
-4.276e-001	-1.357e-005
-4.278e-001	-1.331e-005
-4.278e-001	-1.355e-005
-4.280e-001	-1.349e-005
-4.281e-001	-1.350e-005
-4.281e-001	-1.377e-005
-4.282e-001	-1.373e-005
-4.283e-001	-1.371e-005
-4.285e-001	-1.371e-005
-4.286e-001	-1.389e-005
-4.287e-001	-1.384e-005
-4.288e-001	-1.406e-005
-4.289e-001	-1.404e-005
-4.290e-001	-1.402e-005
-4.290e-001	-1.407e-005
-4.292e-001	-1.405e-005
-4.293e-001	-1.417e-005
-4.293e-001	-1.404e-005
-4.295e-001	-1.413e-005
-4.296e-001	-1.414e-005
-4.296e-001	-1.419e-005
-4.298e-001	-1.427e-005
-4.298e-001	-1.429e-005
-4.299e-001	-1.452e-005
-4.300e-001	-1.443e-005
-4.302e-001	-1.447e-005
-4.303e-001	-1.443e-005
-4.304e-001	-1.476e-005
-4.304e-001	-1.460e-005
-4.305e-001	-1.463e-005
-4.306e-001	-1.462e-005
-4.307e-001	-1.471e-005
-4.308e-001	-1.487e-005
-4.309e-001	-1.465e-005
-4.310e-001	-1.477e-005
-4.312e-001	-1.486e-005
-4.312e-001	-1.465e-005
-4.313e-001	-1.476e-005
-4.314e-001	-1.477e-005
-4.315e-001	-1.490e-005
-4.316e-001	-1.495e-005
-4.317e-001	-1.502e-005
-4.319e-001	-1.518e-005
-4.320e-001	-1.514e-005
-4.320e-001	-1.519e-005
-4.321e-001	-1.521e-005
-4.322e-001	-1.517e-005
-4.323e-001	-1.539e-005
-4.324e-001	-1.532e-005
-4.325e-001	-1.523e-005
-4.326e-001	-1.548e-005
-4.328e-001	-1.532e-005
-4.328e-001	-1.552e-005
-4.329e-001	-1.554e-005
-4.330e-001	-1.563e-005
-4.330e-001	-1.561e-005
-4.332e-001	-1.582e-005
-4.333e-001	-1.561e-005
-4.335e-001	-1.576e-005
-4.336e-001	-1.594e-005
-4.336e-001	-1.589e-005
-4.337e-001	-1.600e-005
-4.338e-001	-1.614e-005
-4.339e-001	-1.621e-005
-4.340e-001	-1.620e-005
-4.341e-001	-1.603e-005
-4.342e-001	-1.646e-005
-4.344e-001	-1.616e-005
-4.344e-001	-1.621e-005
-4.345e-001	-1.646e-005
-4.346e-001	-1.641e-005
-4.347e-001	-1.642e-005
-4.348e-001	-1.638e-005
-4.349e-001	-1.651e-005
-4.351e-001	-1.658e-005
-4.352e-001	-1.662e-005
-4.352e-001	-1.686e-005
-4.353e-001	-1.666e-005
-4.354e-001	-1.683e-005
-4.355e-001	-1.688e-005
-4.356e-001	-1.692e-005
-4.357e-001	-1.707e-005
-4.358e-001	-1.696e-005
-4.359e-001	-1.700e-005
-4.360e-001	-1.705e-005
-4.361e-001	-1.728e-005
-4.362e-001	-1.724e-005
-4.362e-001	-1.743e-005
-4.363e-001	-1.734e-005
-4.365e-001	-1.745e-005
-4.366e-001	-1.742e-005
-4.367e-001	-1.763e-005
-4.368e-001	-1.763e-005
-4.369e-001	-1.762e-005
-4.369e-001	-1.776e-005
-4.371e-001	-1.765e-005
-4.372e-001	-1.785e-005
-4.373e-001	-1.782e-005
-4.374e-001	-1.777e-005
-4.376e-001	-1.783e-005
-4.376e-001	-1.812e-005
-4.377e-001	-1.810e-005
-4.377e-001	-1.813e-005
-4.378e-001	-1.810e-005
-4.379e-001	-1.807e-005
-4.381e-001	-1.826e-005
-4.383e-001	-1.830e-005
-4.383e-001	-1.840e-005
-4.384e-001	-1.821e-005
-4.385e-001	-1.858e-005
-4.386e-001	-1.840e-005
-4.386e-001	-1.850e-005
-4.388e-001	-1.853e-005
-4.389e-001	-1.879e-005
-4.390e-001	-1.880e-005
-4.391e-001	-1.867e-005
-4.392e-001	-1.886e-005
-4.393e-001	-1.878e-005
-4.393e-001	-1.911e-005
-4.394e-001	-1.912e-005
-4.395e-001	-1.905e-005
-4.397e-001	-1.934e-005
-4.399e-001	-1.910e-005
-4.400e-001	-1.931e-005
-4.400e-001	-1.920e-005
-4.401e-001	-1.923e-005
-4.402e-001	-1.923e-005
-4.403e-001	-1.942e-005
-4.403e-001	-1.954e-005
-4.405e-001	-1.940e-005
-4.406e-001	-1.974e-005
-4.407e-001	-1.965e-005
-4.408e-001	-1.958e-005
-4.409e-001	-1.975e-005
-4.409e-001	-1.976e-005
-4.410e-001	-1.982e-005
-4.412e-001	-2.006e-005
-4.413e-001	-1.994e-005
-4.415e-001	-1.987e-005
-4.416e-001	-2.016e-005
-4.416e-001	-2.022e-005
-4.417e-001	-2.020e-005
-4.418e-001	-2.018e-005
-4.419e-001	-2.050e-005
-4.420e-001	-2.045e-005
-4.422e-001	-2.040e-005
-4.422e-001	-2.041e-005
-4.423e-001	-2.037e-005
-4.425e-001	-2.087e-005
-4.425e-001	-2.060e-005
-4.426e-001	-2.070e-005
-4.427e-001	-2.080e-005
-4.428e-001	-2.090e-005
-4.429e-001	-2.107e-005
-4.431e-001	-2.102e-005
-4.432e-001	-2.108e-005
-4.433e-001	-2.110e-005
-4.433e-001	-2.121e-005
-4.434e-001	-2.108e-005
-4.435e-001	-2.119e-005
-4.436e-001	-2.131e-005
-4.437e-001	-2.150e-005
-4.438e-001	-2.145e-005
-4.439e-001	-2.141e-005
-4.440e-001	-2.146e-005
-4.441e-001	-2.154e-005
-4.441e-001	-2.170e-005
-4.442e-001	-2.194e-005
-4.443e-001	-2.181e-005
-4.446e-001	-2.182e-005
-4.447e-001	-2.198e-005
-4.448e-001	-2.196e-005
-4.448e-001	-2.223e-005
-4.449e-001	-2.210e-005
-4.449e-001	-2.220e-005
-4.450e-001	-2.230e-005
-4.451e-001	-2.256e-005
-4.453e-001	-2.250e-005
-4.454e-001	-2.257e-005
-4.454e-001	-2.270e-005
-4.456e-001	-2.284e-005
-4.457e-001	-2.253e-005
-4.457e-001	-2.269e-005
-4.458e-001	-2.296e-005
-4.459e-001	-2.302e-005
-4.461e-001	-2.307e-005
-4.463e-001	-2.318e-005
-4.464e-001	-2.318e-005
-4.464e-001	-2.335e-005
-4.464e-001	-2.326e-005
-4.465e-001	-2.333e-005
-4.466e-001	-2.358e-005
-4.467e-001	-2.360e-005
-4.469e-001	-2.364e-005
-4.470e-001	-2.362e-005
-4.471e-001	-2.386e-005
-4.472e-001	-2.390e-005
-4.473e-001	-2.389e-005
-4.473e-001	-2.394e-005
-4.474e-001	-2.421e-005
-4.474e-001	-2.408e-005
-4.476e-001	-2.442e-005
-4.477e-001	-2.440e-005
-4.480e-001	-2.453e-005
-4.480e-001	-2.474e-005
-4.482e-001	-2.458e-005
-4.483e-001	-2.469e-005
-4.483e-001	-2.469e-005
-4.484e-001	-2.469e-005
-4.485e-001	-2.483e-005
-4.486e-001	-2.488e-005
-4.487e-001	-2.515e-005
-4.488e-001	-2.534e-005
-4.490e-001	-2.520e-005
-4.490e-001	-2.545e-005
-4.491e-001	-2.537e-005
-4.492e-001	-2.542e-005
-4.494e-001	-2.549e-005
-4.495e-001	-2.555e-005
-4.495e-001	-2.586e-005
-4.496e-001	-2.573e-005
-4.497e-001	-2.577e-005
-4.499e-001	-2.587e-005
-4.499e-001	-2.602e-005
-4.501e-001	-2.631e-005
-4.502e-001	-2.622e-005
-4.503e-001	-2.596e-005
-4.503e-001	-2.634e-005
-4.505e-001	-2.645e-005
-4.505e-001	-2.652e-005
-4.507e-001	-2.672e-005
-4.508e-001	-2.663e-005
-4.509e-001	-2.690e-005
-4.509e-001	-2.696e-005
-4.511e-001	-2.679e-005
-4.511e-001	-2.704e-005
-4.512e-001	-2.701e-005
-4.514e-001	-2.729e-005
-4.515e-001	-2.706e-005
-4.516e-001	-2.721e-005
-4.516e-001	-2.749e-005
-4.517e-001	-2.748e-005
-4.518e-001	-2.759e-005
-4.519e-001	-2.775e-005
-4.520e-001	-2.773e-005
-4.521e-001	-2.794e-005
-4.522e-001	-2.825e-005
-4.523e-001	-2.839e-005
-4.524e-001	-2.822e-005
-4.525e-001	-2.813e-005
-4.527e-001	-2.843e-005
-4.528e-001	-2.849e-005
-4.529e-001	-2.852e-005
-4.530e-001	-2.892e-005
-4.531e-001	-2.897e-005
-4.531e-001	-2.871e-005
-4.532e-001	-2.879e-005
-4.533e-001	-2.906e-005
-4.534e-001	-2.879e-005
-4.535e-001	-2.908e-005
-4.536e-001	-2.923e-005
-4.537e-001	-2.930e-005
-4.538e-001	-2.953e-005
-4.540e-001	-2.955e-005
-4.540e-001	-2.973e-005
-4.541e-001	-2.978e-005
-4.543e-001	-2.954e-005
-4.544e-001	-2.999e-005
-4.544e-001	-2.983e-005
-4.545e-001	-3.022e-005
-4.546e-001	-3.035e-005
-4.547e-001	-3.037e-005
-4.548e-001	-3.030e-005
-4.549e-001	-3.036e-005
-4.550e-001	-3.028e-005
-4.551e-001	-3.056e-005
-4.552e-001	-3.071e-005
-4.553e-001	-3.079e-005
-4.554e-001	-3.072e-005
-4.555e-001	-3.097e-005
-4.556e-001	-3.110e-005
-4.557e-001	-3.116e-005
-4.559e-001	-3.130e-005
-4.560e-001	-3.129e-005
-4.560e-001	-3.130e-005
-4.561e-001	-3.152e-005
-4.562e-001	-3.186e-005
-4.563e-001	-3.188e-005
-4.564e-001	-3.180e-005
-4.565e-001	-3.182e-005
-4.566e-001	-3.204e-005
-4.567e-001	-3.220e-005
-4.568e-001	-3.211e-005
-4.569e-001	-3.228e-005
-4.570e-001	-3.225e-005
-4.571e-001	-3.257e-005
-4.572e-001	-3.278e-005
-4.573e-001	-3.258e-005
-4.575e-001	-3.315e-005
-4.576e-001	-3.286e-005
-4.576e-001	-3.283e-005
-4.577e-001	-3.291e-005
-4.578e-001	-3.327e-005
-4.579e-001	-3.330e-005
-4.580e-001	-3.340e-005
-4.581e-001	-3.327e-005
-4.582e-001	-3.366e-005
-4.583e-001	-3.375e-005
-4.584e-001	-3.383e-005
-4.585e-001	-3.402e-005
-4.586e-001	-3.394e-005
-4.586e-001	-3.413e-005
-4.587e-001	-3.414e-005
-4.589e-001	-3.430e-005
-4.590e-001	-3.454e-005
-4.592e-001	-3.452e-005
-4.592e-001	-3.486e-005
-4.593e-001	-3.488e-005
-4.594e-001	-3.483e-005
-4.595e-001	-3.527e-005
-4.596e-001	-3.525e-005
-4.597e-001	-3.536e-005
-4.598e-001	-3.531e-005
-4.599e-001	-3.569e-005
-4.601e-001	-3.546e-005
-4.602e-001	-3.602e-005
-4.601e-001	-3.590e-005
-4.602e-001	-3.633e-005
-4.603e-001	-3.608e-005
-4.605e-001	-3.643e-005
-4.607e-001	-3.636e-005
-4.607e-001	-3.653e-005
-4.608e-001	-3.666e-005
-4.609e-001	-3.659e-005
-4.610e-001	-3.699e-005
-4.610e-001	-3.704e-005
-4.612e-001	-3.701e-005
-4.613e-001	-3.734e-005
-4.614e-001	-3.719e-005
-4.615e-001	-3.759e-005
-4.616e-001	-3.765e-005
-4.617e-001	-3.763e-005
-4.617e-001	-3.799e-005
-4.618e-001	-3.781e-005
-4.619e-001	-3.812e-005
-4.621e-001	-3.820e-005
-4.623e-001	-3.818e-005
-4.623e-001	-3.836e-005
-4.624e-001	-3.845e-005
-4.624e-001	-3.867e-005
-4.625e-001	-3.882e-005
-4.626e-001	-3.904e-005
-4.627e-001	-3.900e-005
-4.628e-001	-3.903e-005
-4.630e-001	-3.933e-005
-4.631e-001	-3.949e-005
-4.632e-001	-3.949e-005
-4.633e-001	-3.944e-005
-4.634e-001	-3.974e-005
-4.634e-001	-3.997e-005
-4.635e-001	-4.011e-005
-4.636e-001	-4.006e-005
-4.638e-001	-4.024e-005
-4.640e-001	-4.038e-005
-4.640e-001	-4.069e-005
-4.640e-001	-4.068e-005
-4.642e-001	-4.073e-005
-4.642e-001	-4.085e-005
-4.643e-001	-4.101e-005
-4.644e-001	-4.073e-005
-4.646e-001	-4.120e-005
-4.647e-001	-4.133e-005
-4.648e-001	-4.138e-005
-4.649e-001	-4.172e-005
-4.649e-001	-4.164e-005
-4.650e-001	-4.184e-005
-4.651e-001	-4.178e-005
-4.653e-001	-4.225e-005
-4.655e-001	-4.222e-005
-4.656e-001	-4.252e-005
-4.656e-001	-4.244e-005
-4.657e-001	-4.257e-005
-4.657e-001	-4.252e-005
-4.659e-001	-4.287e-005
-4.660e-001	-4.290e-005
-4.660e-001	-4.321e-005
-4.661e-001	-4.355e-005
-4.663e-001	-4.378e-005
-4.664e-001	-4.400e-005
-4.665e-001	-4.362e-005
-4.665e-001	-4.397e-005
-4.666e-001	-4.425e-005
-4.667e-001	-4.419e-005
-4.669e-001	-4.432e-005
-4.671e-001	-4.472e-005
-4.671e-001	-4.457e-005
-4.672e-001	-4.498e-005
-4.673e-001	-4.511e-005
-4.673e-001	-4.511e-005
-4.674e-001	-4.533e-005
-4.675e-001	-4.526e-005
-4.677e-001	-4.565e-005
-4.678e-001	-4.565e-005
-4.679e-001	-4.599e-005
-4.680e-001	-4.590e-005
-4.681e-001	-4.631e-005
-4.681e-001	-4.640e-005
-4.682e-001	-4.618e-005
-4.684e-001	-4.658e-005
-4.684e-001	-4.649e-005
-4.687e-001	-4.706e-005
-4.688e-001	-4.721e-005
-4.689e-001	-4.752e-005
-4.689e-001	-4.747e-005
-4.690e-001	-4.756e-005
-4.691e-001	-4.776e-005
-4.692e-001	-4.812e-005
-4.693e-001	-4.808e-005
-4.694e-001	-4.804e-005
-4.696e-001	-4.828e-005
-4.696e-001	-4.853e-005
-4.696e-001	-4.885e-005
-4.697e-001	-4.867e-005
-4.698e-001	-4.917e-005
-4.699e-001	-4.903e-005
-4.700e-001	-4.928e-005
-4.702e-001	-4.929e-005
-4.704e-001	-4.988e-005
-4.704e-001	-4.987e-005
-4.704e-001	-5.007e-005
-4.705e-001	-5.022e-005
-4.706e-001	-4.993e-005
-4.707e-001	-5.039e-005
-4.708e-001	-5.055e-005
-4.709e-001	-5.082e-005
-4.711e-001	-5.099e-005
-4.712e-001	-5.110e-005
-4.712e-001	-5.120e-005
-4.713e-001	-5.142e-005
-4.714e-001	-5.167e-005
-4.715e-001	-5.183e-005
-4.716e-001	-5.195e-005
-4.718e-001	-5.216e-005
-4.720e-001	-5.241e-005
-4.720e-001	-5.246e-005
-4.720e-001	-5.241e-005
-4.721e-001	-5.300e-005
-4.722e-001	-5.311e-005
-4.722e-001	-5.337e-005
-4.724e-001	-5.338e-005
-4.724e-001	-5.319e-005
-4.727e-001	-5.384e-005
-4.727e-001	-5.369e-005
-4.728e-001	-5.406e-005
-4.729e-001	-5.411e-005
-4.730e-001	-5.461e-005
-4.730e-001	-5.447e-005
-4.731e-001	-5.461e-005
-4.733e-001	-5.501e-005
-4.735e-001	-5.511e-005
-4.736e-001	-5.538e-005
-4.737e-001	-5.565e-005
-4.738e-001	-5.571e-005
-4.739e-001	-5.596e-005
-4.740e-001	-5.596e-005
-4.741e-001	-5.622e-005
-4.742e-001	-5.649e-005
-4.743e-001	-5.656e-005
-4.744e-001	-5.689e-005
-4.745e-001	-5.687e-005
-4.746e-001	-5.731e-005
-4.747e-001	-5.738e-005
-4.748e-001	-5.777e-005
-4.749e-001	-5.762e-005
-4.750e-001	-5.795e-005
-4.751e-001	-5.810e-005
-4.752e-001	-5.837e-005
-4.753e-001	-5.862e-005
-4.754e-001	-5.865e-005
-4.755e-001	-5.875e-005
-4.756e-001	-5.911e-005
-4.757e-001	-5.938e-005
-4.758e-001	-5.918e-005
-4.759e-001	-5.941e-005
-4.760e-001	-5.976e-005
-4.761e-001	-5.978e-005
-4.762e-001	-6.024e-005
-4.763e-001	-6.039e-005
-4.764e-001	-6.062e-005
-4.765e-001	-6.079e-005
-4.766e-001	-6.067e-005
-4.767e-001	-6.112e-005
-4.768e-001	-6.126e-005
-4.769e-001	-6.128e-005
-4.770e-001	-6.161e-005
-4.771e-001	-6.209e-005
-4.772e-001	-6.181e-005
-4.773e-001	-6.246e-005
-4.774e-001	-6.263e-005
-4.775e-001	-6.235e-005
-4.776e-001	-6.275e-005
-4.777e-001	-6.293e-005
-4.778e-001	-6.336e-005
-4.779e-001	-6.367e-005
-4.780e-001	-6.353e-005
-4.781e-001	-6.391e-005
-4.782e-001	-6.444e-005
-4.783e-001	-6.444e-005
-4.784e-001	-6.464e-005
-4.785e-001	-6.489e-005
-4.786e-001	-6.469e-005
-4.787e-001	-6.501e-005
-4.788e-001	-6.537e-005
-4.789e-001	-6.563e-005
-4.790e-001	-6.569e-005
-4.791e-001	-6.589e-005
-4.792e-001	-6.616e-005
-4.793e-001	-6.657e-005
-4.794e-001	-6.680e-005
-4.795e-001	-6.700e-005
-4.795e-001	-6.747e-005
-4.797e-001	-6.712e-005
-4.798e-001	-6.768e-005
-4.799e-001	-6.797e-005
-4.800e-001	-6.791e-005
-4.801e-001	-6.825e-005
-4.802e-001	-6.845e-005
-4.803e-001	-6.887e-005
-4.804e-001	-6.890e-005
-4.804e-001	-6.882e-005
-4.806e-001	-6.952e-005
-4.807e-001	-6.966e-005
-4.808e-001	-7.017e-005
-4.809e-001	-6.968e-005
-4.810e-001	-7.027e-005
-4.810e-001	-7.048e-005
-4.811e-001	-7.076e-005
-4.812e-001	-7.091e-005
-4.814e-001	-7.109e-005
-4.815e-001	-7.139e-005
-4.816e-001	-7.167e-005
-4.817e-001	-7.184e-005
-4.817e-001	-7.225e-005
-4.819e-001	-7.222e-005
-4.819e-001	-7.259e-005
-4.820e-001	-7.265e-005
-4.821e-001	-7.292e-005
-4.822e-001	-7.321e-005
-4.824e-001	-7.348e-005
-4.824e-001	-7.372e-005
-4.826e-001	-7.402e-005
-4.826e-001	-7.447e-005
-4.827e-001	-7.473e-005
-4.828e-001	-7.500e-005
-4.829e-001	-7.482e-005
-4.831e-001	-7.535e-005
-4.832e-001	-7.540e-005
-4.833e-001	-7.560e-005
-4.834e-001	-7.585e-005
-4.834e-001	-7.647e-005
-4.835e-001	-7.631e-005
-4.836e-001	-7.716e-005
-4.837e-001	-7.706e-005
-4.839e-001	-7.745e-005
-4.840e-001	-7.770e-005
-4.841e-001	-7.798e-005
-4.841e-001	-7.821e-005
-4.842e-001	-7.803e-005
-4.842e-001	-7.846e-005
-4.843e-001	-7.892e-005
-4.846e-001	-7.920e-005
-4.847e-001	-7.916e-005
-4.848e-001	-7.965e-005
-4.849e-001	-8.001e-005
-4.850e-001	-7.991e-005
-4.850e-001	-8.069e-005
-4.851e-001	-8.068e-005
-4.852e-001	-8.114e-005
-4.853e-001	-8.128e-005
-4.855e-001	-8.170e-005
-4.855e-001	-8.167e-005
-4.857e-001	-8.209e-005
-4.857e-001	-8.238e-005
-4.858e-001	-8.231e-005
-4.859e-001	-8.288e-005
-4.860e-001	-8.288e-005
-4.861e-001	-8.352e-005
-4.862e-001	-8.380e-005
-4.864e-001	-8.392e-005
-4.864e-001	-8.433e-005
-4.865e-001	-8.459e-005
-4.866e-001	-8.488e-005
-4.867e-001	-8.498e-005
-4.868e-001	-8.530e-005
-4.869e-001	-8.577e-005
-4.870e-001	-8.630e-005
-4.871e-001	-8.619e-005
-4.872e-001	-8.646e-005
-4.873e-001	-8.667e-005
-4.874e-001	-8.737e-005
-4.875e-001	-8.727e-005
-4.875e-001	-8.755e-005
-4.877e-001	-8.773e-005
-4.879e-001	-8.848e-005
-4.880e-001	-8.843e-005
-4.880e-001	-8.873e-005
-4.881e-001	-8.903e-005
-4.882e-001	-8.975e-005
-4.883e-001	-8.987e-005
-4.884e-001	-9.019e-005
-4.885e-001	-9.052e-005
-4.886e-001	-9.063e-005
-4.887e-001	-9.096e-005
-4.888e-001	-9.108e-005
-4.889e-001	-9.149e-005
-4.890e-001	-9.184e-005
-4.890e-001	-9.202e-005
-4.891e-001	-9.241e-005
-4.893e-001	-9.299e-005
-4.894e-001	-9.322e-005
-4.896e-001	-9.334e-005
-4.896e-001	-9.361e-005
-4.897e-001	-9.402e-005
-4.898e-001	-9.438e-005
-4.898e-001	-9.477e-005
-4.899e-001	-9.507e-005
-4.901e-001	-9.519e-005
-4.901e-001	-9.554e-005
-4.903e-001	-9.586e-005
-4.904e-001	-9.610e-005
-4.905e-001	-9.633e-005
-4.906e-001	-9.708e-005
-4.906e-001	-9.701e-005
-4.907e-001	-9.729e-005
-4.909e-001	-9.772e-005
-4.910e-001	-9.766e-005
-4.911e-001	-9.852e-005
-4.912e-001	-9.873e-005
-4.913e-001	-9.879e-005
-4.914e-001	-9.946e-005
-4.914e-001	-9.967e-005
-4.916e-001	-9.999e-005
-4.916e-001	-1.003e-004
-4.918e-001	-1.005e-004
-4.919e-001	-1.008e-004
-4.920e-001	-1.010e-004
-4.921e-001	-1.013e-004
-4.922e-001	-1.016e-004
-4.922e-001	-1.021e-004
-4.923e-001	-1.024e-004
-4.925e-001	-1.026e-004
-4.927e-001	-1.032e-004
-4.928e-001	-1.032e-004
-4.928e-001	-1.037e-004
-4.929e-001	-1.038e-004
-4.929e-001	-1.044e-004
-4.930e-001	-1.052e-004
-4.932e-001	-1.053e-004
-4.933e-001	-1.052e-004
-4.934e-001	-1.059e-004
-4.935e-001	-1.060e-004
-4.936e-001	-1.065e-004
-4.937e-001	-1.070e-004
-4.938e-001	-1.073e-004
-4.939e-001	-1.077e-004
-4.939e-001	-1.077e-004
-4.941e-001	-1.081e-004
-4.943e-001	-1.087e-004
-4.944e-001	-1.087e-004
-4.944e-001	-1.093e-004
-4.945e-001	-1.098e-004
-4.946e-001	-1.098e-004
-4.947e-001	-1.102e-004
-4.948e-001	-1.104e-004
-4.949e-001	-1.109e-004
-4.950e-001	-1.111e-004
-4.951e-001	-1.114e-004
-4.952e-001	-1.120e-004
-4.953e-001	-1.122e-004
-4.954e-001	-1.132e-004
-4.954e-001	-1.131e-004
-4.955e-001	-1.135e-004
-4.957e-001	-1.140e-004
-4.958e-001	-1.144e-004
-4.960e-001	-1.145e-004
-4.960e-001	-1.151e-004
-4.960e-001	-1.152e-004
-4.961e-001	-1.155e-004
-4.962e-001	-1.161e-004
-4.963e-001	-1.163e-004
-4.964e-001	-1.166e-004
-4.965e-001	-1.172e-004
-4.967e-001	-1.180e-004
-4.968e-001	-1.177e-004
-4.968e-001	-1.182e-004
-4.969e-001	-1.183e-004
-4.970e-001	-1.193e-004
-4.971e-001	-1.191e-004
-4.972e-001	-1.198e-004
-4.974e-001	-1.200e-004
-4.975e-001	-1.203e-004
-4.976e-001	-1.207e-004
-4.977e-001	-1.211e-004
-4.977e-001	-1.219e-004
-4.978e-001	-1.217e-004
-4.978e-001	-1.223e-004
-4.980e-001	-1.226e-004
-4.982e-001	-1.227e-004
-4.982e-001	-1.234e-004
-4.983e-001	-1.236e-004
-4.984e-001	-1.240e-004
-4.984e-001	-1.246e-004
-4.985e-001	-1.247e-004
-4.986e-001	-1.254e-004
-4.987e-001	-1.257e-004
-4.989e-001	-1.258e-004
-4.991e-001	-1.268e-004
-4.992e-001	-1.270e-004
-4.993e-001	-1.273e-004
-4.994e-001	-1.274e-004
-4.995e-001	-1.281e-004
-4.996e-001	-1.283e-004
-4.997e-001	-1.288e-004
-4.998e-001	-1.293e-004
-4.999e-001	-1.296e-004
-5.000e-001	-1.300e-004
-5.001e-001	-1.306e-004
-5.002e-001	-1.313e-004
-5.003e-001	-1.310e-004
-5.004e-001	-1.317e-004
-5.005e-001	-1.320e-004
-5.006e-001	-1.326e-004
-5.007e-001	-1.329e-004
-5.008e-001	-1.331e-004
-5.009e-001	-1.333e-004
-5.010e-001	-1.341e-004
-5.011e-001	-1.346e-004
-5.012e-001	-1.349e-004
-5.013e-001	-1.351e-004
-5.014e-001	-1.357e-004
-5.015e-001	-1.356e-004
-5.016e-001	-1.364e-004
-5.016e-001	-1.369e-004
-5.018e-001	-1.374e-004
-5.019e-001	-1.376e-004
-5.020e-001	-1.379e-004
-5.021e-001	-1.382e-004
-5.022e-001	-1.388e-004
-5.023e-001	-1.394e-004
-5.024e-001	-1.398e-004
-5.025e-001	-1.401e-004
-5.026e-001	-1.404e-004
-5.027e-001	-1.408e-004
-5.028e-001	-1.414e-004
-5.029e-001	-1.420e-004
-5.030e-001	-1.421e-004
-5.031e-001	-1.427e-004
-5.032e-001	-1.433e-004
-5.032e-001	-1.435e-004
-5.033e-001	-1.439e-004
-5.035e-001	-1.444e-004
-5.036e-001	-1.448e-004
-5.036e-001	-1.453e-004
-5.038e-001	-1.456e-004
