XY
	CURVE (1mkcl-5mmolar15btmapaq-nitrogen-rde1200mvpers-50mvpers.DTA)
-4.044e-001	-3.743e-005
-4.045e-001	-3.751e-005
-4.046e-001	-3.764e-005
-4.048e-001	-3.757e-005
-4.048e-001	-3.775e-005
-4.049e-001	-3.779e-005
-4.050e-001	-3.786e-005
-4.051e-001	-3.796e-005
-4.052e-001	-3.796e-005
-4.053e-001	-3.796e-005
-4.053e-001	-3.791e-005
-4.055e-001	-3.791e-005
-4.056e-001	-3.807e-005
-4.057e-001	-3.805e-005
-4.058e-001	-3.806e-005
-4.059e-001	-3.819e-005
-4.060e-001	-3.819e-005
-4.061e-001	-3.831e-005
-4.062e-001	-3.821e-005
-4.063e-001	-3.835e-005
-4.064e-001	-3.830e-005
-4.065e-001	-3.842e-005
-4.066e-001	-3.857e-005
-4.066e-001	-3.843e-005
-4.068e-001	-3.861e-005
-4.069e-001	-3.861e-005
-4.070e-001	-3.856e-005
-4.071e-001	-3.852e-005
-4.072e-001	-3.861e-005
-4.073e-001	-3.869e-005
-4.074e-001	-3.871e-005
-4.074e-001	-3.881e-005
-4.075e-001	-3.891e-005
-4.076e-001	-3.891e-005
-4.079e-001	-3.901e-005
-4.080e-001	-3.900e-005
-4.080e-001	-3.890e-005
-4.081e-001	-3.905e-005
-4.082e-001	-3.909e-005
-4.082e-001	-3.916e-005
-4.084e-001	-3.924e-005
-4.084e-001	-3.922e-005
-4.086e-001	-3.939e-005
-4.087e-001	-3.928e-005
-4.088e-001	-3.934e-005
-4.088e-001	-3.938e-005
-4.089e-001	-3.943e-005
-4.090e-001	-3.951e-005
-4.091e-001	-3.963e-005
-4.093e-001	-3.966e-005
-4.094e-001	-3.968e-005
-4.095e-001	-3.974e-005
-4.096e-001	-3.978e-005
-4.097e-001	-3.972e-005
-4.097e-001	-3.982e-005
-4.098e-001	-3.997e-005
-4.099e-001	-3.993e-005
-4.100e-001	-3.996e-005
-4.101e-001	-4.015e-005
-4.103e-001	-4.007e-005
-4.104e-001	-4.018e-005
-4.105e-001	-4.015e-005
-4.105e-001	-4.022e-005
-4.106e-001	-4.027e-005
-4.107e-001	-4.036e-005
-4.108e-001	-4.046e-005
-4.111e-001	-4.050e-005
-4.112e-001	-4.044e-005
-4.112e-001	-4.056e-005
-4.112e-001	-4.055e-005
-4.113e-001	-4.066e-005
-4.114e-001	-4.065e-005
-4.115e-001	-4.077e-005
-4.116e-001	-4.081e-005
-4.117e-001	-4.078e-005
-4.119e-001	-4.084e-005
-4.120e-001	-4.094e-005
-4.121e-001	-4.101e-005
-4.121e-001	-4.098e-005
-4.122e-001	-4.112e-005
-4.123e-001	-4.115e-005
-4.124e-001	-4.121e-005
-4.126e-001	-4.130e-005
-4.127e-001	-4.127e-005
-4.128e-001	-4.135e-005
-4.128e-001	-4.141e-005
-4.129e-001	-4.137e-005
-4.130e-001	-4.158e-005
-4.131e-001	-4.153e-005
-4.132e-001	-4.162e-005
-4.134e-001	-4.174e-005
-4.135e-001	-4.170e-005
-4.136e-001	-4.180e-005
-4.136e-001	-4.171e-005
-4.137e-001	-4.188e-005
-4.138e-001	-4.181e-005
-4.139e-001	-4.203e-005
-4.141e-001	-4.208e-005
-4.143e-001	-4.205e-005
-4.144e-001	-4.223e-005
-4.144e-001	-4.219e-005
-4.144e-001	-4.215e-005
-4.145e-001	-4.231e-005
-4.146e-001	-4.238e-005
-4.147e-001	-4.237e-005
-4.148e-001	-4.249e-005
-4.150e-001	-4.254e-005
-4.151e-001	-4.250e-005
-4.152e-001	-4.269e-005
-4.152e-001	-4.267e-005
-4.153e-001	-4.284e-005
-4.154e-001	-4.276e-005
-4.155e-001	-4.297e-005
-4.156e-001	-4.289e-005
-4.159e-001	-4.305e-005
-4.159e-001	-4.311e-005
-4.160e-001	-4.300e-005
-4.160e-001	-4.322e-005
-4.161e-001	-4.325e-005
-4.162e-001	-4.325e-005
-4.163e-001	-4.334e-005
-4.165e-001	-4.335e-005
-4.166e-001	-4.340e-005
-4.167e-001	-4.348e-005
-4.168e-001	-4.362e-005
-4.168e-001	-4.350e-005
-4.169e-001	-4.371e-005
-4.170e-001	-4.380e-005
-4.171e-001	-4.371e-005
-4.173e-001	-4.403e-005
-4.174e-001	-4.387e-005
-4.176e-001	-4.391e-005
-4.176e-001	-4.407e-005
-4.177e-001	-4.416e-005
-4.178e-001	-4.411e-005
-4.178e-001	-4.429e-005
-4.180e-001	-4.419e-005
-4.181e-001	-4.420e-005
-4.182e-001	-4.447e-005
-4.183e-001	-4.436e-005
-4.184e-001	-4.449e-005
-4.184e-001	-4.454e-005
-4.185e-001	-4.452e-005
-4.185e-001	-4.464e-005
-4.186e-001	-4.470e-005
-4.188e-001	-4.485e-005
-4.191e-001	-4.479e-005
-4.192e-001	-4.491e-005
-4.192e-001	-4.484e-005
-4.192e-001	-4.494e-005
-4.193e-001	-4.496e-005
-4.194e-001	-4.518e-005
-4.194e-001	-4.510e-005
-4.196e-001	-4.516e-005
-4.197e-001	-4.521e-005
-4.197e-001	-4.536e-005
-4.200e-001	-4.529e-005
-4.200e-001	-4.537e-005
-4.201e-001	-4.544e-005
-4.201e-001	-4.557e-005
-4.202e-001	-4.562e-005
-4.204e-001	-4.558e-005
-4.207e-001	-4.561e-005
-4.208e-001	-4.573e-005
-4.208e-001	-4.575e-005
-4.208e-001	-4.592e-005
-4.209e-001	-4.582e-005
-4.209e-001	-4.590e-005
-4.210e-001	-4.603e-005
-4.212e-001	-4.609e-005
-4.213e-001	-4.615e-005
-4.215e-001	-4.625e-005
-4.215e-001	-4.620e-005
-4.216e-001	-4.632e-005
-4.217e-001	-4.640e-005
-4.217e-001	-4.646e-005
-4.218e-001	-4.658e-005
-4.219e-001	-4.654e-005
-4.221e-001	-4.653e-005
-4.224e-001	-4.660e-005
-4.224e-001	-4.672e-005
-4.225e-001	-4.687e-005
-4.226e-001	-4.684e-005
-4.227e-001	-4.690e-005
-4.228e-001	-4.701e-005
-4.229e-001	-4.695e-005
-4.230e-001	-4.714e-005
-4.232e-001	-4.720e-005
-4.232e-001	-4.731e-005
-4.233e-001	-4.733e-005
-4.234e-001	-4.742e-005
-4.235e-001	-4.748e-005
-4.236e-001	-4.758e-005
-4.237e-001	-4.770e-005
-4.238e-001	-4.771e-005
-4.239e-001	-4.768e-005
-4.240e-001	-4.784e-005
-4.241e-001	-4.796e-005
-4.242e-001	-4.792e-005
-4.243e-001	-4.798e-005
-4.244e-001	-4.812e-005
-4.245e-001	-4.823e-005
-4.246e-001	-4.821e-005
-4.247e-001	-4.829e-005
-4.248e-001	-4.842e-005
-4.249e-001	-4.836e-005
-4.250e-001	-4.846e-005
-4.251e-001	-4.861e-005
-4.252e-001	-4.870e-005
-4.253e-001	-4.873e-005
-4.254e-001	-4.880e-005
-4.255e-001	-4.875e-005
-4.256e-001	-4.890e-005
-4.257e-001	-4.899e-005
-4.258e-001	-4.909e-005
-4.259e-001	-4.918e-005
-4.260e-001	-4.919e-005
-4.261e-001	-4.916e-005
-4.262e-001	-4.925e-005
-4.263e-001	-4.951e-005
-4.264e-001	-4.951e-005
-4.265e-001	-4.941e-005
-4.266e-001	-4.957e-005
-4.267e-001	-4.966e-005
-4.268e-001	-4.971e-005
-4.269e-001	-4.972e-005
-4.271e-001	-4.978e-005
-4.271e-001	-4.989e-005
-4.272e-001	-4.988e-005
-4.273e-001	-5.013e-005
-4.274e-001	-5.015e-005
-4.275e-001	-5.019e-005
-4.276e-001	-5.022e-005
-4.277e-001	-5.033e-005
-4.278e-001	-5.029e-005
-4.279e-001	-5.038e-005
-4.280e-001	-5.043e-005
-4.281e-001	-5.056e-005
-4.282e-001	-5.063e-005
-4.282e-001	-5.071e-005
-4.284e-001	-5.079e-005
-4.285e-001	-5.070e-005
-4.286e-001	-5.091e-005
-4.288e-001	-5.103e-005
-4.288e-001	-5.107e-005
-4.289e-001	-5.099e-005
-4.290e-001	-5.100e-005
-4.290e-001	-5.122e-005
-4.292e-001	-5.128e-005
-4.293e-001	-5.136e-005
-4.294e-001	-5.144e-005
-4.295e-001	-5.142e-005
-4.296e-001	-5.159e-005
-4.297e-001	-5.149e-005
-4.297e-001	-5.168e-005
-4.299e-001	-5.161e-005
-4.300e-001	-5.170e-005
-4.300e-001	-5.183e-005
-4.303e-001	-5.181e-005
-4.304e-001	-5.204e-005
-4.304e-001	-5.203e-005
-4.305e-001	-5.198e-005
-4.306e-001	-5.230e-005
-4.307e-001	-5.229e-005
-4.308e-001	-5.235e-005
-4.309e-001	-5.245e-005
-4.309e-001	-5.254e-005
-4.311e-001	-5.254e-005
-4.312e-001	-5.254e-005
-4.313e-001	-5.268e-005
-4.313e-001	-5.274e-005
-4.314e-001	-5.288e-005
-4.315e-001	-5.289e-005
-4.316e-001	-5.291e-005
-4.318e-001	-5.298e-005
-4.319e-001	-5.302e-005
-4.320e-001	-5.318e-005
-4.321e-001	-5.314e-005
-4.321e-001	-5.337e-005
-4.323e-001	-5.332e-005
-4.323e-001	-5.355e-005
-4.325e-001	-5.355e-005
-4.326e-001	-5.365e-005
-4.327e-001	-5.367e-005
-4.328e-001	-5.377e-005
-4.329e-001	-5.380e-005
-4.330e-001	-5.383e-005
-4.330e-001	-5.390e-005
-4.331e-001	-5.403e-005
-4.332e-001	-5.409e-005
-4.334e-001	-5.416e-005
-4.335e-001	-5.430e-005
-4.336e-001	-5.434e-005
-4.336e-001	-5.434e-005
-4.337e-001	-5.444e-005
-4.338e-001	-5.461e-005
-4.339e-001	-5.456e-005
-4.340e-001	-5.464e-005
-4.341e-001	-5.466e-005
-4.343e-001	-5.460e-005
-4.344e-001	-5.467e-005
-4.345e-001	-5.489e-005
-4.345e-001	-5.501e-005
-4.346e-001	-5.512e-005
-4.347e-001	-5.513e-005
-4.348e-001	-5.524e-005
-4.350e-001	-5.521e-005
-4.351e-001	-5.540e-005
-4.352e-001	-5.552e-005
-4.352e-001	-5.555e-005
-4.353e-001	-5.563e-005
-4.354e-001	-5.573e-005
-4.355e-001	-5.579e-005
-4.356e-001	-5.586e-005
-4.357e-001	-5.580e-005
-4.358e-001	-5.606e-005
-4.360e-001	-5.603e-005
-4.360e-001	-5.616e-005
-4.361e-001	-5.618e-005
-4.362e-001	-5.628e-005
-4.363e-001	-5.645e-005
-4.364e-001	-5.644e-005
-4.366e-001	-5.654e-005
-4.367e-001	-5.655e-005
-4.368e-001	-5.670e-005
-4.368e-001	-5.679e-005
-4.368e-001	-5.672e-005
-4.370e-001	-5.679e-005
-4.371e-001	-5.693e-005
-4.372e-001	-5.693e-005
-4.373e-001	-5.700e-005
-4.375e-001	-5.724e-005
-4.376e-001	-5.718e-005
-4.376e-001	-5.744e-005
-4.377e-001	-5.739e-005
-4.378e-001	-5.750e-005
-4.379e-001	-5.755e-005
-4.380e-001	-5.759e-005
-4.382e-001	-5.773e-005
-4.383e-001	-5.763e-005
-4.384e-001	-5.773e-005
-4.384e-001	-5.793e-005
-4.385e-001	-5.794e-005
-4.386e-001	-5.799e-005
-4.387e-001	-5.814e-005
-4.387e-001	-5.827e-005
-4.389e-001	-5.807e-005
-4.390e-001	-5.829e-005
-4.392e-001	-5.838e-005
-4.392e-001	-5.841e-005
-4.393e-001	-5.852e-005
-4.394e-001	-5.850e-005
-4.394e-001	-5.859e-005
-4.396e-001	-5.881e-005
-4.398e-001	-5.883e-005
-4.399e-001	-5.887e-005
-4.400e-001	-5.903e-005
-4.400e-001	-5.917e-005
-4.401e-001	-5.901e-005
-4.402e-001	-5.918e-005
-4.403e-001	-5.926e-005
-4.404e-001	-5.924e-005
-4.405e-001	-5.943e-005
-4.407e-001	-5.953e-005
-4.408e-001	-5.948e-005
-4.408e-001	-5.975e-005
-4.409e-001	-5.965e-005
-4.410e-001	-5.980e-005
-4.411e-001	-5.993e-005
-4.412e-001	-6.004e-005
-4.414e-001	-6.012e-005
-4.415e-001	-6.017e-005
-4.416e-001	-6.031e-005
-4.416e-001	-6.026e-005
-4.416e-001	-6.038e-005
-4.417e-001	-6.039e-005
-4.419e-001	-6.055e-005
-4.420e-001	-6.051e-005
-4.422e-001	-6.065e-005
-4.422e-001	-6.057e-005
-4.424e-001	-6.076e-005
-4.425e-001	-6.097e-005
-4.425e-001	-6.093e-005
-4.426e-001	-6.093e-005
-4.427e-001	-6.116e-005
-4.428e-001	-6.102e-005
-4.430e-001	-6.115e-005
-4.432e-001	-6.127e-005
-4.432e-001	-6.123e-005
-4.433e-001	-6.150e-005
-4.433e-001	-6.155e-005
-4.434e-001	-6.163e-005
-4.435e-001	-6.168e-005
-4.437e-001	-6.187e-005
-4.437e-001	-6.182e-005
-4.438e-001	-6.209e-005
-4.439e-001	-6.211e-005
-4.440e-001	-6.209e-005
-4.441e-001	-6.218e-005
-4.441e-001	-6.225e-005
-4.442e-001	-6.236e-005
-4.444e-001	-6.245e-005
-4.446e-001	-6.247e-005
-4.448e-001	-6.251e-005
-4.448e-001	-6.267e-005
-4.448e-001	-6.256e-005
-4.449e-001	-6.275e-005
-4.449e-001	-6.288e-005
-4.451e-001	-6.282e-005
-4.452e-001	-6.299e-005
-4.452e-001	-6.308e-005
-4.454e-001	-6.302e-005
-4.456e-001	-6.333e-005
-4.456e-001	-6.334e-005
-4.457e-001	-6.333e-005
-4.457e-001	-6.357e-005
-4.459e-001	-6.346e-005
-4.460e-001	-6.363e-005
-4.462e-001	-6.376e-005
-4.463e-001	-6.367e-005
-4.464e-001	-6.382e-005
-4.464e-001	-6.399e-005
-4.465e-001	-6.406e-005
-4.465e-001	-6.411e-005
-4.466e-001	-6.406e-005
-4.467e-001	-6.427e-005
-4.468e-001	-6.429e-005
-4.470e-001	-6.432e-005
-4.471e-001	-6.445e-005
-4.472e-001	-6.461e-005
-4.473e-001	-6.450e-005
-4.473e-001	-6.474e-005
-4.474e-001	-6.462e-005
-4.474e-001	-6.493e-005
-4.476e-001	-6.492e-005
-4.478e-001	-6.492e-005
-4.480e-001	-6.509e-005
-4.481e-001	-6.513e-005
-4.482e-001	-6.525e-005
-4.483e-001	-6.524e-005
-4.484e-001	-6.553e-005
-4.485e-001	-6.536e-005
-4.486e-001	-6.555e-005
-4.487e-001	-6.564e-005
-4.488e-001	-6.578e-005
-4.488e-001	-6.577e-005
-4.490e-001	-6.588e-005
-4.491e-001	-6.590e-005
-4.492e-001	-6.603e-005
-4.492e-001	-6.608e-005
-4.494e-001	-6.608e-005
-4.495e-001	-6.625e-005
-4.496e-001	-6.635e-005
-4.496e-001	-6.644e-005
-4.497e-001	-6.661e-005
-4.499e-001	-6.662e-005
-4.500e-001	-6.671e-005
-4.501e-001	-6.670e-005
-4.502e-001	-6.697e-005
-4.503e-001	-6.689e-005
-4.504e-001	-6.703e-005
-4.505e-001	-6.705e-005
-4.506e-001	-6.720e-005
-4.506e-001	-6.723e-005
-4.508e-001	-6.738e-005
-4.509e-001	-6.751e-005
-4.510e-001	-6.742e-005
-4.511e-001	-6.769e-005
-4.512e-001	-6.767e-005
-4.512e-001	-6.774e-005
-4.514e-001	-6.777e-005
-4.515e-001	-6.802e-005
-4.516e-001	-6.807e-005
-4.517e-001	-6.806e-005
-4.517e-001	-6.808e-005
-4.519e-001	-6.824e-005
-4.520e-001	-6.828e-005
-4.520e-001	-6.848e-005
-4.522e-001	-6.876e-005
-4.523e-001	-6.869e-005
-4.523e-001	-6.864e-005
-4.524e-001	-6.865e-005
-4.526e-001	-6.877e-005
-4.527e-001	-6.902e-005
-4.528e-001	-6.906e-005
-4.529e-001	-6.916e-005
-4.529e-001	-6.923e-005
-4.531e-001	-6.948e-005
-4.531e-001	-6.944e-005
-4.533e-001	-6.953e-005
-4.533e-001	-6.957e-005
-4.535e-001	-6.978e-005
-4.536e-001	-6.985e-005
-4.537e-001	-6.988e-005
-4.537e-001	-6.992e-005
-4.539e-001	-7.011e-005
-4.539e-001	-7.021e-005
-4.541e-001	-7.025e-005
-4.542e-001	-7.031e-005
-4.543e-001	-7.050e-005
-4.544e-001	-7.034e-005
-4.545e-001	-7.067e-005
-4.545e-001	-7.070e-005
-4.546e-001	-7.073e-005
-4.548e-001	-7.073e-005
-4.548e-001	-7.092e-005
-4.549e-001	-7.101e-005
-4.551e-001	-7.099e-005
-4.552e-001	-7.115e-005
-4.553e-001	-7.127e-005
-4.554e-001	-7.133e-005
-4.554e-001	-7.133e-005
-4.555e-001	-7.142e-005
-4.556e-001	-7.161e-005
-4.557e-001	-7.156e-005
-4.559e-001	-7.186e-005
-4.560e-001	-7.186e-005
-4.561e-001	-7.201e-005
-4.561e-001	-7.195e-005
-4.562e-001	-7.214e-005
-4.563e-001	-7.213e-005
-4.565e-001	-7.240e-005
-4.565e-001	-7.227e-005
-4.567e-001	-7.250e-005
-4.568e-001	-7.256e-005
-4.568e-001	-7.264e-005
-4.570e-001	-7.268e-005
-4.570e-001	-7.289e-005
-4.571e-001	-7.288e-005
-4.572e-001	-7.304e-005
-4.574e-001	-7.310e-005
-4.575e-001	-7.316e-005
-4.576e-001	-7.330e-005
-4.576e-001	-7.336e-005
-4.578e-001	-7.338e-005
-4.578e-001	-7.352e-005
-4.579e-001	-7.351e-005
-4.580e-001	-7.387e-005
-4.581e-001	-7.378e-005
-4.582e-001	-7.395e-005
-4.583e-001	-7.412e-005
-4.584e-001	-7.414e-005
-4.585e-001	-7.427e-005
-4.586e-001	-7.429e-005
-4.587e-001	-7.451e-005
-4.588e-001	-7.444e-005
-4.589e-001	-7.448e-005
-4.591e-001	-7.473e-005
-4.592e-001	-7.478e-005
-4.592e-001	-7.492e-005
-4.593e-001	-7.493e-005
-4.594e-001	-7.483e-005
-4.595e-001	-7.492e-005
-4.596e-001	-7.513e-005
-4.597e-001	-7.523e-005
-4.598e-001	-7.534e-005
-4.600e-001	-7.547e-005
-4.600e-001	-7.552e-005
-4.601e-001	-7.563e-005
-4.602e-001	-7.564e-005
-4.602e-001	-7.573e-005
-4.604e-001	-7.569e-005
-4.605e-001	-7.582e-005
-4.607e-001	-7.600e-005
-4.608e-001	-7.609e-005
-4.608e-001	-7.636e-005
-4.609e-001	-7.634e-005
-4.610e-001	-7.641e-005
-4.611e-001	-7.656e-005
-4.611e-001	-7.671e-005
-4.613e-001	-7.680e-005
-4.614e-001	-7.674e-005
-4.616e-001	-7.683e-005
-4.616e-001	-7.701e-005
-4.616e-001	-7.705e-005
-4.617e-001	-7.707e-005
-4.618e-001	-7.720e-005
-4.619e-001	-7.714e-005
-4.622e-001	-7.730e-005
-4.623e-001	-7.737e-005
-4.624e-001	-7.754e-005
-4.624e-001	-7.764e-005
-4.625e-001	-7.778e-005
-4.626e-001	-7.786e-005
-4.627e-001	-7.795e-005
-4.628e-001	-7.808e-005
-4.628e-001	-7.812e-005
-4.630e-001	-7.820e-005
-4.631e-001	-7.822e-005
-4.632e-001	-7.839e-005
-4.633e-001	-7.862e-005
-4.634e-001	-7.857e-005
-4.634e-001	-7.860e-005
-4.635e-001	-7.870e-005
-4.637e-001	-7.886e-005
-4.638e-001	-7.891e-005
-4.640e-001	-7.911e-005
-4.640e-001	-7.923e-005
-4.641e-001	-7.916e-005
-4.641e-001	-7.927e-005
-4.643e-001	-7.926e-005
-4.644e-001	-7.953e-005
-4.645e-001	-7.962e-005
-4.646e-001	-7.953e-005
-4.647e-001	-7.982e-005
-4.648e-001	-8.002e-005
-4.648e-001	-7.987e-005
-4.649e-001	-8.002e-005
-4.650e-001	-8.006e-005
-4.651e-001	-8.027e-005
-4.653e-001	-8.030e-005
-4.655e-001	-8.030e-005
-4.656e-001	-8.046e-005
-4.656e-001	-8.060e-005
-4.657e-001	-8.061e-005
-4.658e-001	-8.081e-005
-4.658e-001	-8.085e-005
-4.660e-001	-8.098e-005
-4.660e-001	-8.098e-005
-4.662e-001	-8.108e-005
-4.663e-001	-8.109e-005
-4.664e-001	-8.134e-005
-4.665e-001	-8.135e-005
-4.665e-001	-8.144e-005
-4.666e-001	-8.154e-005
-4.667e-001	-8.150e-005
-4.669e-001	-8.169e-005
-4.671e-001	-8.182e-005
-4.672e-001	-8.185e-005
-4.672e-001	-8.195e-005
-4.673e-001	-8.197e-005
-4.673e-001	-8.219e-005
-4.674e-001	-8.206e-005
-4.676e-001	-8.228e-005
-4.677e-001	-8.231e-005
-4.679e-001	-8.252e-005
-4.679e-001	-8.251e-005
-4.680e-001	-8.268e-005
-4.681e-001	-8.279e-005
-4.681e-001	-8.290e-005
-4.682e-001	-8.292e-005
-4.684e-001	-8.306e-005
-4.685e-001	-8.323e-005
-4.687e-001	-8.336e-005
-4.688e-001	-8.322e-005
-4.688e-001	-8.350e-005
-4.689e-001	-8.329e-005
-4.690e-001	-8.352e-005
-4.691e-001	-8.365e-005
-4.692e-001	-8.358e-005
-4.693e-001	-8.376e-005
-4.694e-001	-8.382e-005
-4.695e-001	-8.391e-005
-4.696e-001	-8.410e-005
-4.697e-001	-8.429e-005
-4.697e-001	-8.429e-005
-4.697e-001	-8.445e-005
-4.698e-001	-8.436e-005
-4.702e-001	-8.469e-005
-4.703e-001	-8.485e-005
-4.704e-001	-8.479e-005
-4.704e-001	-8.492e-005
-4.704e-001	-8.492e-005
-4.705e-001	-8.502e-005
-4.707e-001	-8.509e-005
-4.708e-001	-8.523e-005
-4.708e-001	-8.524e-005
-4.710e-001	-8.532e-005
-4.711e-001	-8.556e-005
-4.712e-001	-8.553e-005
-4.713e-001	-8.557e-005
-4.713e-001	-8.588e-005
-4.714e-001	-8.584e-005
-4.715e-001	-8.597e-005
-4.718e-001	-8.607e-005
-4.718e-001	-8.611e-005
-4.720e-001	-8.625e-005
-4.720e-001	-8.630e-005
-4.721e-001	-8.648e-005
-4.721e-001	-8.654e-005
-4.722e-001	-8.652e-005
-4.723e-001	-8.668e-005
-4.724e-001	-8.673e-005
-4.727e-001	-8.672e-005
-4.727e-001	-8.711e-005
-4.728e-001	-8.717e-005
-4.729e-001	-8.722e-005
-4.729e-001	-8.728e-005
-4.730e-001	-8.740e-005
-4.730e-001	-8.747e-005
-4.731e-001	-8.765e-005
-4.733e-001	-8.766e-005
-4.736e-001	-8.771e-005
-4.736e-001	-8.803e-005
-4.737e-001	-8.808e-005
-4.739e-001	-8.812e-005
-4.739e-001	-8.830e-005
-4.740e-001	-8.833e-005
-4.742e-001	-8.856e-005
-4.742e-001	-8.841e-005
-4.744e-001	-8.874e-005
-4.744e-001	-8.881e-005
-4.745e-001	-8.881e-005
-4.746e-001	-8.897e-005
-4.747e-001	-8.907e-005
-4.748e-001	-8.919e-005
-4.749e-001	-8.940e-005
-4.751e-001	-8.939e-005
-4.751e-001	-8.948e-005
-4.752e-001	-8.948e-005
-4.754e-001	-8.979e-005
-4.755e-001	-8.993e-005
-4.755e-001	-9.002e-005
-4.756e-001	-9.016e-005
-4.757e-001	-9.020e-005
-4.758e-001	-9.048e-005
-4.759e-001	-9.054e-005
-4.760e-001	-9.070e-005
-4.761e-001	-9.073e-005
-4.762e-001	-9.083e-005
-4.763e-001	-9.104e-005
-4.764e-001	-9.105e-005
-4.766e-001	-9.115e-005
-4.766e-001	-9.123e-005
-4.768e-001	-9.139e-005
-4.768e-001	-9.144e-005
-4.769e-001	-9.157e-005
-4.770e-001	-9.161e-005
-4.772e-001	-9.177e-005
-4.772e-001	-9.193e-005
-4.773e-001	-9.195e-005
-4.774e-001	-9.202e-005
-4.775e-001	-9.196e-005
-4.776e-001	-9.219e-005
-4.777e-001	-9.224e-005
-4.778e-001	-9.247e-005
-4.779e-001	-9.244e-005
-4.780e-001	-9.273e-005
-4.781e-001	-9.278e-005
-4.783e-001	-9.287e-005
-4.784e-001	-9.316e-005
-4.784e-001	-9.316e-005
-4.786e-001	-9.342e-005
-4.786e-001	-9.334e-005
-4.787e-001	-9.345e-005
-4.788e-001	-9.362e-005
-4.789e-001	-9.374e-005
-4.790e-001	-9.380e-005
-4.791e-001	-9.378e-005
-4.792e-001	-9.380e-005
-4.793e-001	-9.411e-005
-4.794e-001	-9.402e-005
-4.795e-001	-9.423e-005
-4.796e-001	-9.437e-005
-4.797e-001	-9.444e-005
-4.799e-001	-9.453e-005
-4.800e-001	-9.473e-005
-4.800e-001	-9.464e-005
-4.801e-001	-9.495e-005
-4.802e-001	-9.503e-005
-4.803e-001	-9.526e-005
-4.804e-001	-9.515e-005
-4.805e-001	-9.526e-005
-4.806e-001	-9.525e-005
-4.808e-001	-9.566e-005
-4.808e-001	-9.579e-005
-4.809e-001	-9.576e-005
-4.810e-001	-9.588e-005
-4.811e-001	-9.601e-005
-4.812e-001	-9.616e-005
-4.813e-001	-9.625e-005
-4.815e-001	-9.631e-005
-4.816e-001	-9.637e-005
-4.817e-001	-9.655e-005
-4.817e-001	-9.657e-005
-4.818e-001	-9.669e-005
-4.819e-001	-9.690e-005
-4.820e-001	-9.702e-005
-4.821e-001	-9.714e-005
-4.822e-001	-9.721e-005
-4.823e-001	-9.736e-005
-4.824e-001	-9.736e-005
-4.825e-001	-9.757e-005
-4.826e-001	-9.756e-005
-4.827e-001	-9.779e-005
-4.827e-001	-9.793e-005
-4.829e-001	-9.798e-005
-4.830e-001	-9.809e-005
-4.832e-001	-9.829e-005
-4.832e-001	-9.840e-005
-4.833e-001	-9.836e-005
-4.834e-001	-9.865e-005
-4.835e-001	-9.868e-005
-4.836e-001	-9.884e-005
-4.837e-001	-9.895e-005
-4.838e-001	-9.893e-005
-4.839e-001	-9.909e-005
-4.840e-001	-9.925e-005
-4.841e-001	-9.932e-005
-4.842e-001	-9.942e-005
-4.842e-001	-9.951e-005
-4.843e-001	-9.966e-005
-4.844e-001	-9.967e-005
-4.847e-001	-1.001e-004
-4.848e-001	-1.000e-004
-4.848e-001	-1.002e-004
-4.849e-001	-1.003e-004
-4.850e-001	-1.004e-004
-4.850e-001	-1.005e-004
-4.851e-001	-1.008e-004
-4.853e-001	-1.009e-004
-4.853e-001	-1.010e-004
-4.855e-001	-1.011e-004
-4.856e-001	-1.012e-004
-4.857e-001	-1.013e-004
-4.858e-001	-1.015e-004
-4.858e-001	-1.014e-004
-4.859e-001	-1.018e-004
-4.860e-001	-1.018e-004
-4.862e-001	-1.019e-004
-4.863e-001	-1.020e-004
-4.864e-001	-1.022e-004
-4.864e-001	-1.022e-004
-4.865e-001	-1.023e-004
-4.866e-001	-1.024e-004
-4.867e-001	-1.025e-004
-4.868e-001	-1.027e-004
-4.869e-001	-1.027e-004
-4.871e-001	-1.028e-004
-4.872e-001	-1.029e-004
-4.872e-001	-1.031e-004
-4.874e-001	-1.033e-004
-4.874e-001	-1.035e-004
-4.874e-001	-1.035e-004
-4.876e-001	-1.035e-004
-4.877e-001	-1.037e-004
-4.879e-001	-1.038e-004
-4.880e-001	-1.039e-004
-4.881e-001	-1.040e-004
-4.881e-001	-1.041e-004
-4.882e-001	-1.044e-004
-4.883e-001	-1.043e-004
-4.884e-001	-1.045e-004
-4.886e-001	-1.045e-004
-4.887e-001	-1.046e-004
-4.888e-001	-1.048e-004
-4.888e-001	-1.048e-004
-4.889e-001	-1.051e-004
-4.890e-001	-1.051e-004
-4.891e-001	-1.052e-004
-4.892e-001	-1.053e-004
-4.894e-001	-1.053e-004
-4.896e-001	-1.054e-004
-4.896e-001	-1.057e-004
-4.896e-001	-1.056e-004
-4.897e-001	-1.058e-004
-4.898e-001	-1.058e-004
-4.899e-001	-1.062e-004
-4.900e-001	-1.062e-004
-4.901e-001	-1.063e-004
-4.903e-001	-1.065e-004
-4.904e-001	-1.066e-004
-4.904e-001	-1.068e-004
-4.906e-001	-1.069e-004
-4.906e-001	-1.069e-004
-4.907e-001	-1.073e-004
-4.908e-001	-1.073e-004
-4.910e-001	-1.074e-004
-4.912e-001	-1.075e-004
-4.912e-001	-1.074e-004
-4.913e-001	-1.078e-004
