XY
	CURVE (1mkcl-nitrogen-rde-400-50mvpers.DTA)
-4.005e-001	-9.218e-006
-4.007e-001	-9.616e-006
-4.008e-001	-9.443e-006
-4.009e-001	-9.408e-006
-4.009e-001	-9.487e-006
-4.011e-001	-8.855e-006
-4.012e-001	-9.130e-006
-4.013e-001	-9.339e-006
-4.014e-001	-9.247e-006
-4.015e-001	-9.431e-006
-4.015e-001	-9.414e-006
-4.017e-001	-9.592e-006
-4.018e-001	-9.173e-006
-4.019e-001	-9.329e-006
-4.020e-001	-9.470e-006
-4.021e-001	-9.061e-006
-4.021e-001	-9.139e-006
-4.023e-001	-8.867e-006
-4.023e-001	-9.095e-006
-4.024e-001	-8.867e-006
-4.026e-001	-9.532e-006
-4.027e-001	-9.214e-006
-4.028e-001	-9.333e-006
-4.028e-001	-8.948e-006
-4.029e-001	-9.308e-006
-4.031e-001	-9.461e-006
-4.032e-001	-9.220e-006
-4.033e-001	-9.350e-006
-4.033e-001	-9.301e-006
-4.034e-001	-9.266e-006
-4.036e-001	-9.251e-006
-4.036e-001	-9.080e-006
-4.037e-001	-9.308e-006
-4.039e-001	-9.317e-006
-4.040e-001	-9.504e-006
-4.040e-001	-8.894e-006
-4.042e-001	-9.413e-006
-4.043e-001	-9.247e-006
-4.044e-001	-9.214e-006
-4.045e-001	-8.989e-006
-4.046e-001	-9.592e-006
-4.047e-001	-8.926e-006
-4.048e-001	-9.297e-006
-4.049e-001	-9.033e-006
-4.049e-001	-8.931e-006
-4.051e-001	-9.124e-006
-4.052e-001	-9.154e-006
-4.053e-001	-9.279e-006
-4.054e-001	-9.164e-006
-4.054e-001	-9.115e-006
-4.056e-001	-9.249e-006
-4.057e-001	-9.524e-006
-4.057e-001	-8.803e-006
-4.059e-001	-9.517e-006
-4.060e-001	-9.451e-006
-4.060e-001	-9.285e-006
-4.062e-001	-9.100e-006
-4.063e-001	-9.801e-006
-4.064e-001	-9.636e-006
-4.065e-001	-9.306e-006
-4.066e-001	-9.264e-006
-4.067e-001	-9.186e-006
-4.068e-001	-9.584e-006
-4.068e-001	-9.307e-006
-4.069e-001	-9.442e-006
-4.071e-001	-9.533e-006
-4.071e-001	-9.267e-006
-4.073e-001	-9.701e-006
-4.074e-001	-8.969e-006
-4.075e-001	-9.184e-006
-4.076e-001	-9.081e-006
-4.076e-001	-9.587e-006
-4.078e-001	-9.468e-006
-4.079e-001	-9.517e-006
-4.080e-001	-9.194e-006
-4.081e-001	-9.234e-006
-4.082e-001	-9.076e-006
-4.083e-001	-9.586e-006
-4.084e-001	-9.301e-006
-4.085e-001	-9.791e-006
-4.085e-001	-9.026e-006
-4.086e-001	-9.333e-006
-4.087e-001	-9.364e-006
-4.089e-001	-9.206e-006
-4.090e-001	-9.566e-006
-4.091e-001	-9.597e-006
-4.092e-001	-8.963e-006
-4.093e-001	-9.680e-006
-4.093e-001	-9.603e-006
-4.095e-001	-9.426e-006
-4.096e-001	-9.781e-006
-4.097e-001	-9.425e-006
-4.097e-001	-9.526e-006
-4.099e-001	-9.559e-006
-4.099e-001	-9.259e-006
-4.101e-001	-9.866e-006
-4.101e-001	-9.344e-006
-4.102e-001	-9.446e-006
-4.103e-001	-9.573e-006
-4.104e-001	-9.198e-006
-4.106e-001	-9.405e-006
-4.106e-001	-9.537e-006
-4.108e-001	-9.798e-006
-4.108e-001	-9.041e-006
-4.109e-001	-9.687e-006
-4.111e-001	-9.536e-006
-4.112e-001	-9.522e-006
-4.112e-001	-9.245e-006
-4.113e-001	-9.193e-006
-4.115e-001	-9.619e-006
-4.115e-001	-9.501e-006
-4.116e-001	-9.515e-006
-4.117e-001	-9.186e-006
-4.118e-001	-9.566e-006
-4.119e-001	-9.556e-006
-4.120e-001	-1.001e-005
-4.122e-001	-9.320e-006
-4.123e-001	-9.340e-006
-4.123e-001	-9.284e-006
-4.124e-001	-9.564e-006
-4.126e-001	-9.742e-006
-4.127e-001	-9.218e-006
-4.128e-001	-9.321e-006
-4.128e-001	-9.394e-006
-4.129e-001	-9.144e-006
-4.131e-001	-9.331e-006
-4.132e-001	-9.683e-006
-4.133e-001	-9.675e-006
-4.133e-001	-9.806e-006
-4.134e-001	-9.582e-006
-4.135e-001	-9.838e-006
-4.137e-001	-9.771e-006
-4.137e-001	-9.501e-006
-4.139e-001	-9.822e-006
-4.140e-001	-9.783e-006
-4.140e-001	-9.616e-006
-4.141e-001	-9.556e-006
-4.143e-001	-9.568e-006
-4.144e-001	-1.001e-005
-4.144e-001	-9.637e-006
-4.146e-001	-9.589e-006
-4.146e-001	-9.856e-006
-4.148e-001	-9.568e-006
-4.149e-001	-9.726e-006
-4.149e-001	-9.189e-006
-4.150e-001	-9.670e-006
-4.152e-001	-9.568e-006
-4.153e-001	-9.538e-006
-4.154e-001	-9.570e-006
-4.155e-001	-9.414e-006
-4.155e-001	-9.668e-006
-4.157e-001	-9.551e-006
-4.157e-001	-9.740e-006
-4.159e-001	-9.271e-006
-4.160e-001	-9.744e-006
-4.161e-001	-9.358e-006
-4.162e-001	-9.887e-006
-4.162e-001	-9.674e-006
-4.163e-001	-9.768e-006
-4.165e-001	-9.750e-006
-4.166e-001	-9.551e-006
-4.166e-001	-9.862e-006
-4.168e-001	-1.007e-005
-4.169e-001	-9.641e-006
-4.169e-001	-1.011e-005
-4.170e-001	-9.802e-006
-4.172e-001	-9.837e-006
-4.173e-001	-9.848e-006
-4.174e-001	-9.893e-006
-4.175e-001	-9.579e-006
-4.176e-001	-9.927e-006
-4.176e-001	-9.611e-006
-4.178e-001	-9.937e-006
-4.178e-001	-9.398e-006
-4.180e-001	-1.003e-005
-4.181e-001	-9.847e-006
-4.181e-001	-9.428e-006
-4.182e-001	-9.661e-006
-4.183e-001	-1.009e-005
-4.185e-001	-9.535e-006
-4.186e-001	-9.549e-006
-4.187e-001	-1.031e-005
-4.187e-001	-1.008e-005
-4.188e-001	-9.542e-006
-4.190e-001	-9.810e-006
-4.191e-001	-9.966e-006
-4.192e-001	-9.724e-006
-4.192e-001	-9.636e-006
-4.194e-001	-9.733e-006
-4.195e-001	-9.757e-006
-4.195e-001	-9.689e-006
-4.196e-001	-1.017e-005
-4.197e-001	-9.654e-006
-4.198e-001	-1.038e-005
-4.199e-001	-9.777e-006
-4.200e-001	-9.348e-006
-4.202e-001	-9.908e-006
-4.202e-001	-1.007e-005
-4.204e-001	-1.006e-005
-4.205e-001	-9.645e-006
-4.205e-001	-9.648e-006
-4.207e-001	-9.272e-006
-4.208e-001	-1.045e-005
-4.209e-001	-9.439e-006
-4.210e-001	-9.841e-006
-4.211e-001	-9.669e-006
-4.212e-001	-9.759e-006
-4.212e-001	-9.879e-006
-4.213e-001	-1.016e-005
-4.214e-001	-9.696e-006
-4.215e-001	-9.818e-006
-4.217e-001	-9.613e-006
-4.218e-001	-1.004e-005
-4.219e-001	-9.731e-006
-4.220e-001	-1.006e-005
-4.220e-001	-9.524e-006
-4.222e-001	-9.700e-006
-4.223e-001	-9.875e-006
-4.224e-001	-9.988e-006
-4.225e-001	-9.669e-006
-4.226e-001	-1.010e-005
-4.227e-001	-1.020e-005
-4.228e-001	-9.903e-006
-4.229e-001	-9.860e-006
-4.230e-001	-1.007e-005
-4.230e-001	-9.954e-006
-4.231e-001	-9.779e-006
-4.233e-001	-9.749e-006
-4.233e-001	-1.024e-005
-4.235e-001	-9.786e-006
-4.236e-001	-9.757e-006
-4.236e-001	-1.009e-005
-4.237e-001	-1.002e-005
-4.239e-001	-9.804e-006
-4.239e-001	-9.484e-006
-4.240e-001	-9.542e-006
-4.241e-001	-9.552e-006
-4.243e-001	-9.675e-006
-4.243e-001	-9.756e-006
-4.244e-001	-9.916e-006
-4.246e-001	-1.010e-005
-4.246e-001	-9.749e-006
-4.248e-001	-9.978e-006
-4.248e-001	-1.029e-005
-4.250e-001	-1.025e-005
-4.251e-001	-9.857e-006
-4.252e-001	-1.061e-005
-4.252e-001	-1.028e-005
-4.253e-001	-9.741e-006
-4.254e-001	-1.011e-005
-4.256e-001	-9.793e-006
-4.256e-001	-9.781e-006
-4.257e-001	-1.002e-005
-4.259e-001	-1.004e-005
-4.260e-001	-1.021e-005
-4.260e-001	-9.741e-006
-4.261e-001	-9.651e-006
-4.263e-001	-9.767e-006
-4.263e-001	-1.009e-005
-4.265e-001	-9.559e-006
-4.265e-001	-1.012e-005
-4.267e-001	-9.762e-006
-4.267e-001	-1.011e-005
-4.268e-001	-9.992e-006
-4.270e-001	-1.014e-005
-4.271e-001	-1.003e-005
-4.272e-001	-1.014e-005
-4.272e-001	-9.991e-006
-4.274e-001	-1.009e-005
-4.275e-001	-9.829e-006
-4.276e-001	-1.008e-005
-4.276e-001	-9.889e-006
-4.277e-001	-9.727e-006
-4.278e-001	-1.024e-005
-4.280e-001	-1.037e-005
-4.281e-001	-1.035e-005
-4.282e-001	-1.005e-005
-4.283e-001	-1.044e-005
-4.284e-001	-9.905e-006
-4.285e-001	-1.003e-005
-4.286e-001	-9.968e-006
-4.287e-001	-1.018e-005
-4.288e-001	-9.733e-006
-4.289e-001	-1.032e-005
-4.289e-001	-1.019e-005
-4.291e-001	-1.011e-005
-4.292e-001	-9.954e-006
-4.292e-001	-1.013e-005
-4.293e-001	-9.761e-006
-4.294e-001	-1.002e-005
-4.296e-001	-1.016e-005
-4.296e-001	-9.412e-006
-4.297e-001	-1.011e-005
-4.299e-001	-1.035e-005
-4.300e-001	-9.815e-006
-4.301e-001	-1.007e-005
-4.301e-001	-1.003e-005
-4.303e-001	-9.791e-006
-4.304e-001	-1.008e-005
-4.305e-001	-1.001e-005
-4.306e-001	-1.032e-005
-4.307e-001	-1.019e-005
-4.308e-001	-1.023e-005
-4.309e-001	-1.009e-005
-4.310e-001	-1.027e-005
-4.310e-001	-1.029e-005
-4.311e-001	-9.959e-006
-4.313e-001	-1.021e-005
-4.314e-001	-1.009e-005
-4.315e-001	-9.933e-006
-4.316e-001	-1.019e-005
-4.316e-001	-9.934e-006
-4.318e-001	-1.009e-005
-4.319e-001	-1.020e-005
-4.320e-001	-9.856e-006
-4.320e-001	-1.009e-005
-4.322e-001	-1.004e-005
-4.323e-001	-1.033e-005
-4.324e-001	-1.034e-005
-4.324e-001	-9.740e-006
-4.325e-001	-9.989e-006
-4.326e-001	-9.786e-006
-4.327e-001	-1.014e-005
-4.329e-001	-9.959e-006
-4.329e-001	-1.023e-005
-4.331e-001	-9.701e-006
-4.332e-001	-9.981e-006
-4.333e-001	-1.012e-005
-4.333e-001	-1.023e-005
-4.335e-001	-9.613e-006
-4.336e-001	-9.854e-006
-4.336e-001	-1.004e-005
-4.338e-001	-1.037e-005
-4.338e-001	-9.804e-006
-4.339e-001	-1.014e-005
-4.340e-001	-1.041e-005
-4.341e-001	-9.854e-006
-4.342e-001	-9.655e-006
-4.343e-001	-9.661e-006
-4.344e-001	-1.001e-005
-4.346e-001	-9.866e-006
-4.347e-001	-9.959e-006
-4.348e-001	-1.046e-005
-4.348e-001	-1.002e-005
-4.350e-001	-9.495e-006
-4.351e-001	-1.036e-005
-4.352e-001	-9.659e-006
-4.352e-001	-9.773e-006
-4.353e-001	-1.005e-005
-4.355e-001	-1.015e-005
-4.355e-001	-9.899e-006
-4.356e-001	-9.807e-006
-4.357e-001	-9.850e-006
-4.358e-001	-1.023e-005
-4.359e-001	-9.588e-006
-4.360e-001	-1.008e-005
-4.361e-001	-1.060e-005
-4.363e-001	-1.037e-005
-4.363e-001	-1.006e-005
-4.364e-001	-1.065e-005
-4.366e-001	-9.689e-006
-4.366e-001	-9.933e-006
-4.368e-001	-1.024e-005
-4.368e-001	-1.009e-005
-4.369e-001	-1.018e-005
-4.370e-001	-1.015e-005
-4.372e-001	-1.018e-005
-4.372e-001	-9.994e-006
-4.373e-001	-1.030e-005
-4.374e-001	-1.027e-005
-4.375e-001	-1.041e-005
-4.376e-001	-1.030e-005
-4.378e-001	-1.014e-005
-4.379e-001	-9.953e-006
-4.379e-001	-9.664e-006
-4.380e-001	-9.731e-006
-4.382e-001	-9.941e-006
-4.383e-001	-1.002e-005
-4.384e-001	-1.029e-005
-4.384e-001	-9.774e-006
-4.385e-001	-9.811e-006
-4.387e-001	-1.018e-005
-4.388e-001	-9.895e-006
-4.388e-001	-1.027e-005
-4.389e-001	-1.002e-005
-4.390e-001	-1.025e-005
-4.392e-001	-9.862e-006
-4.392e-001	-1.002e-005
-4.393e-001	-1.012e-005
-4.394e-001	-1.009e-005
-4.396e-001	-9.858e-006
-4.396e-001	-1.038e-005
-4.397e-001	-1.000e-005
-4.399e-001	-1.057e-005
-4.400e-001	-9.731e-006
-4.400e-001	-1.042e-005
-4.401e-001	-1.026e-005
-4.403e-001	-9.910e-006
-4.404e-001	-9.791e-006
-4.404e-001	-9.769e-006
-4.405e-001	-1.006e-005
-4.406e-001	-1.005e-005
-4.407e-001	-9.868e-006
-4.408e-001	-9.922e-006
-4.410e-001	-1.039e-005
-4.411e-001	-1.021e-005
-4.412e-001	-1.015e-005
-4.412e-001	-1.016e-005
-4.414e-001	-9.940e-006
-4.415e-001	-1.015e-005
-4.416e-001	-1.003e-005
-4.416e-001	-1.012e-005
-4.418e-001	-1.030e-005
-4.418e-001	-9.843e-006
-4.419e-001	-9.906e-006
-4.420e-001	-9.964e-006
-4.421e-001	-1.008e-005
-4.422e-001	-9.779e-006
-4.423e-001	-9.977e-006
-4.424e-001	-1.036e-005
-4.425e-001	-1.034e-005
-4.427e-001	-1.009e-005
-4.428e-001	-1.017e-005
-4.428e-001	-1.045e-005
-4.430e-001	-1.021e-005
-4.431e-001	-1.031e-005
-4.432e-001	-1.019e-005
-4.432e-001	-9.969e-006
-4.433e-001	-9.930e-006
-4.434e-001	-9.942e-006
-4.435e-001	-1.016e-005
-4.436e-001	-9.914e-006
-4.437e-001	-9.934e-006
-4.438e-001	-9.866e-006
-4.439e-001	-1.011e-005
-4.440e-001	-1.025e-005
-4.441e-001	-9.536e-006
-4.442e-001	-1.008e-005
-4.444e-001	-1.019e-005
-4.445e-001	-1.014e-005
-4.445e-001	-1.018e-005
-4.447e-001	-1.048e-005
-4.447e-001	-1.033e-005
-4.449e-001	-1.027e-005
-4.450e-001	-1.017e-005
-4.450e-001	-1.023e-005
-4.451e-001	-1.012e-005
-4.452e-001	-9.891e-006
-4.453e-001	-1.030e-005
-4.454e-001	-1.028e-005
-4.455e-001	-1.018e-005
-4.457e-001	-1.021e-005
-4.458e-001	-1.036e-005
-4.459e-001	-1.018e-005
-4.459e-001	-9.791e-006
-4.460e-001	-9.709e-006
-4.462e-001	-1.026e-005
-4.463e-001	-1.036e-005
-4.464e-001	-9.709e-006
-4.465e-001	-9.934e-006
-4.466e-001	-1.003e-005
-4.467e-001	-9.636e-006
-4.467e-001	-1.028e-005
-4.468e-001	-9.899e-006
-4.469e-001	-1.010e-005
-4.470e-001	-1.019e-005
-4.471e-001	-1.005e-005
-4.473e-001	-9.846e-006
-4.474e-001	-1.007e-005
-4.475e-001	-1.013e-005
-4.475e-001	-1.012e-005
-4.476e-001	-1.009e-005
-4.477e-001	-9.962e-006
-4.478e-001	-1.028e-005
-4.480e-001	-1.017e-005
-4.480e-001	-1.029e-005
-4.481e-001	-1.008e-005
-4.483e-001	-1.061e-005
-4.484e-001	-1.021e-005
-4.484e-001	-1.024e-005
-4.485e-001	-1.043e-005
-4.487e-001	-9.797e-006
-4.488e-001	-1.022e-005
-4.489e-001	-1.010e-005
-4.489e-001	-1.023e-005
-4.491e-001	-1.012e-005
-4.492e-001	-9.946e-006
-4.492e-001	-1.012e-005
-4.493e-001	-1.024e-005
-4.494e-001	-1.003e-005
-4.495e-001	-1.042e-005
-4.496e-001	-1.000e-005
-4.498e-001	-1.075e-005
-4.498e-001	-1.054e-005
-4.499e-001	-1.042e-005
-4.500e-001	-9.922e-006
-4.502e-001	-1.016e-005
-4.502e-001	-1.050e-005
-4.503e-001	-1.033e-005
-4.504e-001	-1.010e-005
-4.505e-001	-1.003e-005
-4.506e-001	-1.028e-005
-4.507e-001	-1.024e-005
-4.508e-001	-1.020e-005
-4.509e-001	-1.035e-005
-4.511e-001	-1.045e-005
-4.511e-001	-1.033e-005
-4.513e-001	-1.020e-005
-4.513e-001	-9.920e-006
-4.515e-001	-1.040e-005
-4.515e-001	-1.008e-005
-4.516e-001	-9.659e-006
-4.517e-001	-1.017e-005
-4.518e-001	-1.012e-005
-4.519e-001	-9.903e-006
-4.520e-001	-9.794e-006
-4.521e-001	-1.028e-005
-4.523e-001	-1.029e-005
-4.524e-001	-1.052e-005
-4.524e-001	-1.009e-005
-4.526e-001	-9.951e-006
-4.527e-001	-1.040e-005
-4.527e-001	-1.028e-005
-4.528e-001	-1.032e-005
-4.530e-001	-1.057e-005
-4.531e-001	-1.059e-005
-4.532e-001	-9.947e-006
-4.532e-001	-1.010e-005
-4.533e-001	-1.041e-005
-4.534e-001	-1.044e-005
-4.535e-001	-1.015e-005
-4.537e-001	-9.891e-006
-4.538e-001	-1.018e-005
-4.539e-001	-9.868e-006
-4.539e-001	-1.067e-005
-4.540e-001	-9.873e-006
-4.541e-001	-1.009e-005
-4.542e-001	-9.999e-006
-4.544e-001	-1.010e-005
-4.545e-001	-9.895e-006
-4.546e-001	-9.924e-006
-4.547e-001	-9.885e-006
-4.548e-001	-1.047e-005
-4.548e-001	-1.009e-005
-4.550e-001	-1.040e-005
-4.550e-001	-1.016e-005
-4.551e-001	-1.018e-005
-4.552e-001	-1.018e-005
-4.553e-001	-1.053e-005
-4.555e-001	-1.050e-005
-4.555e-001	-1.013e-005
-4.557e-001	-1.052e-005
-4.558e-001	-9.949e-006
-4.559e-001	-1.038e-005
-4.560e-001	-1.042e-005
-4.560e-001	-1.042e-005
-4.561e-001	-1.002e-005
-4.563e-001	-9.980e-006
-4.564e-001	-1.044e-005
-4.565e-001	-1.056e-005
-4.566e-001	-1.024e-005
-4.566e-001	-1.025e-005
-4.567e-001	-9.945e-006
-4.568e-001	-1.018e-005
-4.570e-001	-1.037e-005
-4.571e-001	-1.025e-005
-4.571e-001	-1.019e-005
-4.573e-001	-9.892e-006
-4.573e-001	-1.001e-005
-4.575e-001	-9.802e-006
-4.576e-001	-9.609e-006
-4.577e-001	-1.053e-005
-4.578e-001	-1.029e-005
-4.579e-001	-9.996e-006
-4.580e-001	-1.012e-005
-4.580e-001	-1.044e-005
-4.581e-001	-9.916e-006
-4.582e-001	-1.029e-005
-4.584e-001	-1.034e-005
-4.584e-001	-1.022e-005
-4.585e-001	-1.005e-005
-4.587e-001	-9.940e-006
-4.587e-001	-1.036e-005
-4.588e-001	-1.025e-005
-4.590e-001	-1.043e-005
-4.590e-001	-1.015e-005
-4.592e-001	-1.055e-005
-4.593e-001	-1.028e-005
-4.594e-001	-9.926e-006
-4.595e-001	-1.029e-005
-4.596e-001	-9.920e-006
-4.596e-001	-1.042e-005
-4.597e-001	-1.016e-005
-4.598e-001	-9.999e-006
-4.600e-001	-9.734e-006
-4.600e-001	-1.025e-005
-4.602e-001	-1.006e-005
-4.603e-001	-9.664e-006
-4.603e-001	-1.010e-005
-4.604e-001	-1.029e-005
-4.606e-001	-9.953e-006
-4.607e-001	-1.056e-005
-4.608e-001	-1.010e-005
-4.608e-001	-1.021e-005
-4.610e-001	-1.005e-005
-4.611e-001	-1.041e-005
-4.611e-001	-1.002e-005
-4.612e-001	-1.039e-005
-4.613e-001	-1.012e-005
-4.614e-001	-1.036e-005
-4.615e-001	-1.040e-005
-4.616e-001	-1.028e-005
-4.617e-001	-1.008e-005
-4.618e-001	-9.886e-006
-4.620e-001	-9.970e-006
-4.620e-001	-1.019e-005
-4.622e-001	-9.790e-006
-4.623e-001	-9.905e-006
-4.623e-001	-1.024e-005
-4.624e-001	-1.029e-005
-4.625e-001	-1.015e-005
-4.627e-001	-9.960e-006
-4.627e-001	-1.035e-005
-4.628e-001	-1.026e-005
-4.629e-001	-1.011e-005
-4.630e-001	-9.788e-006
-4.631e-001	-9.923e-006
-4.632e-001	-1.006e-005
-4.634e-001	-1.042e-005
-4.635e-001	-1.061e-005
-4.635e-001	-1.030e-005
-4.636e-001	-9.889e-006
-4.637e-001	-1.027e-005
-4.638e-001	-1.021e-005
-4.639e-001	-1.022e-005
-4.640e-001	-1.015e-005
-4.641e-001	-1.011e-005
-4.643e-001	-1.014e-005
-4.643e-001	-1.011e-005
-4.644e-001	-1.005e-005
-4.645e-001	-1.039e-005
-4.646e-001	-1.034e-005
-4.647e-001	-1.051e-005
-4.648e-001	-1.021e-005
-4.649e-001	-9.894e-006
-4.650e-001	-1.013e-005
-4.652e-001	-9.941e-006
-4.652e-001	-1.013e-005
-4.653e-001	-9.861e-006
-4.655e-001	-1.033e-005
-4.656e-001	-9.889e-006
-4.656e-001	-1.016e-005
-4.657e-001	-1.046e-005
-4.659e-001	-9.973e-006
-4.659e-001	-1.033e-005
-4.660e-001	-9.954e-006
-4.661e-001	-1.056e-005
-4.662e-001	-9.953e-006
-4.663e-001	-1.017e-005
-4.665e-001	-1.003e-005
-4.665e-001	-9.848e-006
-4.667e-001	-9.986e-006
-4.668e-001	-1.004e-005
-4.668e-001	-1.021e-005
-4.669e-001	-1.005e-005
-4.670e-001	-1.029e-005
-4.671e-001	-1.032e-005
-4.672e-001	-9.953e-006
-4.673e-001	-9.723e-006
-4.675e-001	-1.018e-005
-4.675e-001	-1.005e-005
-4.676e-001	-1.005e-005
-4.677e-001	-9.804e-006
-4.678e-001	-9.890e-006
-4.680e-001	-1.015e-005
-4.680e-001	-9.795e-006
-4.681e-001	-1.014e-005
-4.682e-001	-1.032e-005
-4.683e-001	-9.799e-006
-4.685e-001	-1.046e-005
-4.686e-001	-1.018e-005
-4.687e-001	-1.029e-005
-4.688e-001	-9.984e-006
-4.688e-001	-1.016e-005
-4.689e-001	-1.019e-005
-4.690e-001	-1.023e-005
-4.691e-001	-1.022e-005
-4.692e-001	-1.026e-005
-4.693e-001	-1.009e-005
-4.694e-001	-9.771e-006
-4.695e-001	-1.003e-005
-4.696e-001	-9.831e-006
-4.698e-001	-1.032e-005
-4.699e-001	-1.003e-005
-4.699e-001	-1.014e-005
-4.701e-001	-1.019e-005
-4.702e-001	-9.847e-006
-4.703e-001	-1.041e-005
-4.703e-001	-9.887e-006
-4.705e-001	-1.006e-005
-4.706e-001	-1.017e-005
-4.707e-001	-1.018e-005
-4.707e-001	-1.034e-005
-4.708e-001	-1.027e-005
-4.709e-001	-9.908e-006
-4.710e-001	-1.004e-005
-4.711e-001	-1.019e-005
-4.712e-001	-1.020e-005
-4.714e-001	-1.012e-005
-4.714e-001	-9.836e-006
-4.716e-001	-1.007e-005
-4.716e-001	-9.988e-006
-4.717e-001	-9.958e-006
-4.719e-001	-1.019e-005
-4.720e-001	-1.030e-005
-4.721e-001	-1.025e-005
-4.722e-001	-9.886e-006
-4.723e-001	-1.042e-005
-4.724e-001	-1.011e-005
-4.724e-001	-1.022e-005
-4.725e-001	-1.018e-005
-4.726e-001	-1.028e-005
-4.727e-001	-1.040e-005
-4.728e-001	-9.728e-006
-4.730e-001	-1.042e-005
-4.731e-001	-9.922e-006
-4.731e-001	-1.012e-005
-4.732e-001	-9.743e-006
-4.733e-001	-1.011e-005
-4.735e-001	-1.019e-005
-4.735e-001	-9.813e-006
-4.736e-001	-1.008e-005
-4.737e-001	-1.026e-005
-4.739e-001	-1.022e-005
-4.740e-001	-9.988e-006
-4.740e-001	-1.023e-005
-4.741e-001	-1.044e-005
-4.742e-001	-1.001e-005
-4.743e-001	-1.021e-005
-4.744e-001	-1.028e-005
-4.745e-001	-1.006e-005
-4.747e-001	-1.015e-005
-4.748e-001	-9.947e-006
-4.748e-001	-9.755e-006
-4.749e-001	-9.808e-006
-4.751e-001	-1.016e-005
-4.752e-001	-9.918e-006
-4.752e-001	-9.949e-006
-4.753e-001	-1.024e-005
-4.754e-001	-1.006e-005
-4.756e-001	-1.047e-005
-4.756e-001	-9.872e-006
-4.757e-001	-1.007e-005
-4.758e-001	-9.630e-006
-4.759e-001	-1.028e-005
-4.760e-001	-9.628e-006
-4.761e-001	-9.654e-006
-4.763e-001	-1.034e-005
-4.763e-001	-9.754e-006
-4.764e-001	-1.002e-005
-4.765e-001	-1.008e-005
-4.767e-001	-1.019e-005
-4.768e-001	-1.013e-005
-4.768e-001	-9.988e-006
-4.769e-001	-9.953e-006
-4.771e-001	-1.021e-005
-4.772e-001	-9.801e-006
-4.772e-001	-9.659e-006
-4.773e-001	-9.744e-006
-4.775e-001	-1.019e-005
-4.776e-001	-1.060e-005
-4.777e-001	-9.728e-006
-4.778e-001	-1.055e-005
-4.779e-001	-1.001e-005
-4.779e-001	-1.014e-005
-4.780e-001	-9.968e-006
-4.781e-001	-1.016e-005
-4.782e-001	-1.011e-005
-4.784e-001	-1.013e-005
-4.784e-001	-1.025e-005
-4.785e-001	-9.661e-006
-4.787e-001	-9.993e-006
-4.787e-001	-1.019e-005
-4.788e-001	-1.025e-005
-4.789e-001	-9.825e-006
-4.790e-001	-9.819e-006
-4.791e-001	-1.014e-005
-4.792e-001	-1.013e-005
-4.793e-001	-9.940e-006
-4.794e-001	-9.818e-006
-4.795e-001	-9.746e-006
-4.796e-001	-1.000e-005
-4.798e-001	-1.021e-005
-4.799e-001	-9.848e-006
-4.799e-001	-1.008e-005
-4.800e-001	-1.007e-005
-4.801e-001	-1.018e-005
-4.802e-001	-9.943e-006
-4.804e-001	-1.034e-005
-4.804e-001	-1.025e-005
-4.805e-001	-1.040e-005
-4.806e-001	-1.057e-005
-4.807e-001	-9.946e-006
-4.808e-001	-9.985e-006
-4.810e-001	-9.977e-006
-4.811e-001	-9.949e-006
-4.812e-001	-1.006e-005
-4.812e-001	-1.008e-005
-4.813e-001	-9.981e-006
-4.815e-001	-9.982e-006
-4.816e-001	-9.936e-006
-4.817e-001	-1.025e-005
-4.817e-001	-1.010e-005
-4.819e-001	-1.017e-005
-4.820e-001	-1.012e-005
-4.820e-001	-9.844e-006
-4.821e-001	-1.017e-005
-4.822e-001	-9.941e-006
-4.823e-001	-9.781e-006
-4.824e-001	-9.773e-006
-4.826e-001	-9.831e-006
-4.826e-001	-9.824e-006
-4.827e-001	-1.029e-005
-4.828e-001	-1.007e-005
-4.830e-001	-9.711e-006
-4.831e-001	-1.014e-005
-4.832e-001	-1.027e-005
-4.832e-001	-9.472e-006
-4.834e-001	-1.008e-005
-4.835e-001	-9.799e-006
-4.836e-001	-9.593e-006
-4.836e-001	-1.021e-005
-4.838e-001	-9.624e-006
-4.838e-001	-9.908e-006
-4.840e-001	-9.781e-006
-4.840e-001	-9.981e-006
-4.841e-001	-9.829e-006
-4.842e-001	-9.634e-006
-4.844e-001	-9.766e-006
-4.845e-001	-9.701e-006
-4.845e-001	-9.707e-006
-4.847e-001	-9.927e-006
-4.848e-001	-1.010e-005
-4.848e-001	-1.007e-005
-4.850e-001	-9.945e-006
-4.850e-001	-1.001e-005
-4.851e-001	-9.655e-006
-4.852e-001	-1.013e-005
-4.853e-001	-1.022e-005
-4.854e-001	-9.681e-006
-4.855e-001	-9.659e-006
-4.856e-001	-1.034e-005
-4.858e-001	-1.006e-005
-4.859e-001	-9.515e-006
-4.860e-001	-1.021e-005
-4.860e-001	-1.006e-005
-4.862e-001	-9.818e-006
-4.862e-001	-9.528e-006
-4.863e-001	-9.737e-006
-4.864e-001	-1.021e-005
-4.865e-001	-9.460e-006
-4.867e-001	-9.677e-006
-4.867e-001	-9.857e-006
-4.868e-001	-9.447e-006
-4.869e-001	-1.021e-005
-4.870e-001	-9.742e-006
-4.871e-001	-1.006e-005
-4.872e-001	-9.923e-006
-4.873e-001	-9.756e-006
-4.874e-001	-9.857e-006
-4.875e-001	-9.826e-006
-4.876e-001	-1.022e-005
