date,time,loop_num,N2 input left(abs val),N2 input right(abs val),CO2 input left(abs val),CO2 input right(abs val),flow sensor left(sccm),flow sensor right(sccm),CO2 sensor left(abs val),CO2 sensor right(abs val)
06/21/2023 ,19:51:30 ,1,200,0,0,200,7.55,45.71,506.00,9.00
06/21/2023 ,19:51:31 ,1,200,0,0,200,7.43,45.34,507.00,8.00
06/21/2023 ,19:51:32 ,1,200,0,0,200,7.80,45.22,510.00,8.00
06/21/2023 ,19:51:33 ,1,200,0,0,200,8.29,45.59,514.00,9.00
06/21/2023 ,19:51:34 ,1,200,0,0,200,8.90,45.59,517.00,8.00
06/21/2023 ,19:51:35 ,1,200,0,0,200,8.29,45.47,511.00,9.00
06/21/2023 ,19:51:36 ,1,200,0,0,200,7.80,45.34,508.00,9.00
06/21/2023 ,19:51:37 ,1,200,0,0,200,7.43,45.59,506.00,8.00
06/21/2023 ,19:51:38 ,1,200,0,0,200,7.55,45.59,508.00,8.00
06/21/2023 ,19:51:39 ,1,200,0,0,200,7.92,45.34,508.00,8.00
06/21/2023 ,19:51:40 ,1,200,0,0,200,8.65,45.59,516.00,10.00
06/21/2023 ,19:51:41 ,1,200,0,0,200,8.65,45.71,514.00,9.00
06/21/2023 ,19:51:42 ,1,200,0,0,200,8.29,45.59,512.00,9.00
